geo;year;gdp
AT;2009;40918.13212
AT;2010;42009.43853
AT;2011;44452.73275
AT;2012;46457.34578
AT;2013;47922.04912
AT;2014;48799.71547
AT;2015;49865.90394
AT;2016;52684.01711
AT;2017;54172.98679
AT;2018;56960.09143
AT;2019;58076.3488
AT;2020;55685.97029
AT1;2009;42459.97478
AT1;2010;43433.48729
AT1;2011;45413.87291
AT1;2012;47071.86093
AT1;2013;48298.40029
AT1;2014;48924.84294
AT1;2015;49740.92674
AT1;2016;52812.82889
AT1;2017;53657.05358
AT1;2018;56437.52178
AT1;2019;57557.80997
AT1;2020;55423.91867
AT11;2009;26922.9449
AT11;2010;28006.29235
AT11;2011;29555.06015
AT11;2012;31586.07901
AT11;2013;32993.45267
AT11;2014;33659.29093
AT11;2015;34743.6624
AT11;2016;36840.16845
AT11;2017;38437.02396
AT11;2018;39976.57793
AT11;2019;40834.93275
AT11;2020;39569.79536
AT12;2009;33446.12539
AT12;2010;34177.17033
AT12;2011;36162.8988
AT12;2012;37854.1336
AT12;2013;39015.0714
AT12;2014;39915.6647
AT12;2015;40992.52254
AT12;2016;43151.94556
AT12;2017;45015.17236
AT12;2018;47161.91056
AT12;2019;48483.38047
AT12;2020;46252.1118
AT13;2009;53727.28653
AT13;2010;54707.20667
AT13;2011;56827.4124
AT13;2012;58378.9398
AT13;2013;59463.48503
AT13;2014;59560.67837
AT13;2015;60114.03458
AT13;2016;63890.64178
AT13;2017;63846.73443
AT13;2018;67150.19953
AT13;2019;68187.85596
AT13;2020;66037.00948
AT2;2009;35462.38117
AT2;2010;36431.9142
AT2;2011;38806.03426
AT2;2012;40926.70938
AT2;2013;42025.88077
AT2;2014;43043.85159
AT2;2015;43742.021
AT2;2016;46372.24
AT2;2017;48368.7382
AT2;2018;50558.61326
AT2;2019;51983.51757
AT2;2020;50182.88617
AT21;2009;34276.34836
AT21;2010;35245.2069
AT21;2011;37844.89409
AT21;2012;39328.96997
AT21;2013;40395.0257
AT21;2014;41417.19441
AT21;2015;41867.36296
AT21;2016;43796.00445
AT21;2017;45789.07217
AT21;2018;48598.97709
AT21;2019;49650.09284
AT21;2020;48348.5248
AT22;2009;36055.39758
AT22;2010;37025.26785
AT22;2011;39286.60435
AT22;2012;41664.12756
AT22;2013;42778.58312
AT22;2014;43919.74392
AT22;2015;44616.86142
AT22;2016;47531.546
AT22;2017;49529.58792
AT22;2018;51342.46773
AT22;2019;53020.59522
AT22;2020;51100.06686
AT3;2009;42341.3715
AT3;2010;43552.15802
AT3;2011;46495.1556
AT3;2012;48915.4064
AT3;2013;50807.4081
AT3;2014;51927.90236
AT3;2015;53365.26562
AT3;2016;56290.74689
AT3;2017;58042.48585
AT3;2018;61271.29101
AT3;2019;61965.39002
AT3;2020;59092.64142
AT31;2009;40443.719
AT31;2010;41772.09707
AT31;2011;44693.01779
AT31;2012;46826.05487
AT31;2013;48925.65224
AT31;2014;49925.86275
AT31;2015;50740.74436
AT31;2016;53585.69956
AT31;2017;55333.83651
AT31;2018;58527.80036
AT31;2019;59243.06117
AT31;2020;57258.28004
AT32;2009;46966.89948
AT32;2010;49248.35308
AT32;2011;52141.85409
AT32;2012;55306.36402
AT32;2013;56452.67567
AT32;2014;57183.25633
AT32;2015;59114.21695
AT32;2016;62988.95934
AT32;2017;64749.61754
AT32;2018;67672.76917
AT32;2019;69224.93362
AT32;2020;65381.88041
AT33;2009;42459.97478
AT33;2010;43077.4751
AT33;2011;45654.15796
AT33;2012;48546.69731
AT33;2013;50556.50732
AT33;2014;51552.51993
AT33;2015;53240.28842
AT33;2016;56161.93511
AT33;2017;57526.55264
AT33;2018;60487.43654
AT33;2019;62095.02472
AT33;2020;57782.38329
AT34;2009;42341.3715
AT34;2010;43196.14583
AT34;2011;46254.87056
AT34;2012;48177.98821
AT34;2013;50681.95771
AT34;2014;52678.66721
AT34;2015;55864.80968
AT34;2016;56805.994
AT34;2017;59332.31886
AT34;2018;64276.06647
AT34;2019;61965.39002
AT34;2020;59878.79629
BE;2009;37749.50954
BE;2010;39840.0882
BE;2011;40942.37271
BE;2012;42290.76205
BE;2013;43671.11959
BE;2014;44929.68559
BE;2015;46200.90445
BE;2016;48597.39998
BE;2017;50442.27054
BE;2018;52535.23222
BE;2019;54278.38945
BE;2020;53070.21482
BE1;2009;71735.82809
BE1;2010;74894.58021
BE1;2011;74680.80887
BE1;2012;76803.91269
BE1;2013;78533.57586
BE1;2014;80499.02002
BE1;2015;82662.15878
BE1;2016;85301.22576
BE1;2017;88370.72972
BE1;2018;90730.82289
BE1;2019;93682.41256
BE1;2020;91666.73469
BE10;2009;71735.82809
BE10;2010;74894.58021
BE10;2011;74680.80887
BE10;2012;76803.91269
BE10;2013;78533.57586
BE10;2014;80499.02002
BE10;2015;82662.15878
BE10;2016;85301.22576
BE10;2017;88370.72972
BE10;2018;90730.82289
BE10;2019;93682.41256
BE10;2020;91666.73469
BE2;2009;37631.90982
BE2;2010;39600.80839
BE2;2011;40942.37271
BE2;2012;42533.81241
BE2;2013;44043.31663
BE2;2014;45179.29496
BE2;2015;46700.37369
BE2;2016;49364.72735
BE2;2017;51345.32909
BE2;2018;53317.39448
BE2;2019;54930.77394
BE2;2020;53606.2776
BE21;2009;43982.2946
BE21;2010;46420.28294
BE21;2011;47906.17804
BE21;2012;49582.27275
BE21;2013;51239.12611
BE21;2014;52417.96653
BE21;2015;54442.14687
BE21;2016;57421.66472
BE21;2017;59472.85606
BE21;2018;61790.81904
BE21;2019;63933.67988
BE21;2020;62987.37617
BE22;2009;29987.92814
BE22;2010;31943.8545
BE22;2011;33498.30494
BE22;2012;34391.62546
BE22;2013;35482.78467
BE22;2014;37066.99061
BE22;2015;37335.32549
BE22;2016;39517.35946
BE22;2017;41282.67666
BE22;2018;42888.56427
BE22;2019;43840.23763
BE22;2020;42616.99069
BE23;2009;33986.31855
BE23;2010;35772.33144
BE23;2011;36980.20761
BE23;2012;38280.43117
BE23;2013;39825.08349
BE23;2014;40561.52172
BE23;2015;42205.15056
BE23;2016;44504.98735
BE23;2017;46572.01961
BE23;2018;47972.619
BE23;2019;49320.26734
BE23;2020;47977.61845
BE24;2009;40571.90277
BE24;2010;42113.24638
BE24;2011;43223.61928
BE24;2012;45328.89151
BE24;2013;46896.82729
BE24;2014;48049.80265
BE24;2015;49697.18912
BE24;2016;52817.70051
BE24;2017;54828.55494
BE24;2018;56967.48506
BE24;2019;58845.08087
BE24;2020;57358.71703
BE25;2009;35515.11489
BE25;2010;37566.93001
BE25;2011;38781.19175
BE25;2012;40346.3592
BE25;2013;42058.26574
BE25;2014;43432.02941
BE25;2015;44452.76212
BE25;2016;47190.63314
BE25;2017;49023.17853
BE25;2018;50840.54731
BE25;2019;52582.18978
BE25;2020;50791.94802
BE3;2009;27283.13462
BE3;2010;29192.1367
BE3;2011;29776.27106
BE3;2012;30381.29458
BE3;2013;31512.68289
BE3;2014;32449.21737
BE3;2015;32964.96966
BE3;2016;34785.50736
BE3;2017;36251.35044
BE3;2018;38195.59067
BE3;2019;39795.4538
BE3;2020;38864.55126
BE31;2009;40336.70334
BE31;2010;45822.08342
BE31;2011;42983.48807
BE31;2012;45571.94187
BE31;2013;48261.54978
BE31;2014;50421.09161
BE31;2015;51320.46414
BE31;2016;55503.3463
BE31;2017;58569.79751
BE31;2018;65180.18886
BE31;2019;73197.53962
BE31;2020;72904.53753
BE32;2009;24107.94223
BE32;2010;25602.93956
BE32;2011;26654.56522
BE32;2012;27221.63994
BE32;2013;27914.77815
BE32;2014;28705.07691
BE32;2015;29343.81769
BE32;2016;30565.20683
BE32;2017;31736.05768
BE32;2018;33241.89632
BE32;2019;33793.51651
BE32;2020;32833.84503
BE33;2009;27635.93377
BE33;2010;28952.85689
BE33;2011;30136.46789
BE33;2012;30502.81976
BE33;2013;31388.61721
BE33;2014;32324.41269
BE33;2015;32715.23505
BE33;2016;34401.84367
BE33;2017;35864.32535
BE33;2018;37283.06803
BE33;2019;38490.68483
BE33;2020;37256.36293
BE34;2009;24813.54054
BE34;2010;25961.85927
BE34;2011;26774.63083
BE34;2012;26249.43852
BE34;2013;27046.31838
BE34;2014;28205.85818
BE34;2015;28719.48115
BE34;2016;29797.87946
BE34;2017;30962.00749
BE34;2018;32199.0133
BE34;2019;33141.13202
BE34;2020;32029.75086
BE35;2009;26342.33687
BE35;2010;27995.73765
BE35;2011;28575.61497
BE35;2012;29409.09315
BE35;2013;30396.09176
BE35;2014;31076.36587
BE35;2015;31466.56195
BE35;2016;32995.07683
BE35;2017;34187.21661
BE35;2018;35588.38312
BE35;2019;36142.10067
BE35;2020;35380.14321
BG;2009;14181.15468
BG;2010;14956.48718
BG;2011;15747.08538
BG;2012;16327.87261
BG;2013;16647.0064
BG;2014;17616.91318
BG;2015;18391.92747
BG;2016;20074.35539
BG;2017;21469.94544
BG;2018;23016.09064
BG;2019;24497.62727
BG;2020;24564.43768
BG3;2009;10708.21884
BG3;2010;10850.78482
BG3;2011;11810.31404
BG3;2012;12386.66198
BG3;2013;12628.76347
BG3;2014;13506.3001
BG3;2015;13793.9456
BG3;2016;15350.97765
BG3;2017;16247.52628
BG3;2018;17262.06798
BG3;2019;17538.07407
BG3;2020;17306.76291
BG31;2009;8971.750923
BG31;2010;9091.198088
BG31;2011;10123.12632
BG31;2012;10134.54162
BG31;2013;10332.62466
BG31;2014;11157.37835
BG31;2015;11207.5808
BG31;2016;12398.86656
BG31;2017;13346.1823
BG31;2018;15248.16005
BG31;2019;15032.63491
BG31;2020;16190.19756
BG32;2009;9550.573563
BG32;2010;9677.726997
BG32;2011;10685.52222
BG32;2012;11260.6018
BG32;2013;11767.71142
BG32;2014;12625.45444
BG32;2015;12644.45014
BG32;2016;13874.92211
BG32;2017;14796.85429
BG32;2018;15823.56232
BG32;2019;16424.54555
BG32;2020;16748.48024
BG33;2009;11865.86412
BG33;2010;12023.84263
BG33;2011;12935.10585
BG33;2012;13512.72216
BG33;2013;13776.83288
BG33;2014;14680.76098
BG33;2015;15230.81494
BG33;2016;16236.61098
BG33;2017;17117.92947
BG33;2018;18412.87251
BG33;2019;18929.98471
BG33;2020;18702.4696
BG34;2009;11865.86412
BG34;2010;12317.10709
BG34;2011;12935.10585
BG34;2012;13794.2372
BG34;2013;14063.85023
BG34;2014;14974.3762
BG34;2015;15230.81494
BG34;2016;17712.66652
BG34;2017;18858.73586
BG34;2018;18988.27478
BG34;2019;18651.60258
BG34;2020;17306.76291
BG4;2009;18232.91317
BG4;2010;19062.18954
BG4;2011;20246.25263
BG4;2012;20269.08324
BG4;2013;20665.24932
BG4;2014;21433.91103
BG4;2015;22989.90934
BG4;2016;25092.94423
BG4;2017;26692.3646
BG4;2018;28770.1133
BG4;2019;31735.56259
BG4;2020;31822.11245
BG41;2009;24021.13957
BG41;2010;25514.00754
BG41;2011;26432.6076
BG41;2012;26462.41423
BG41;2013;26979.63106
BG41;2014;28187.06109
BG41;2015;29886.88214
BG41;2016;32473.22195
BG41;2017;34816.12774
BG41;2018;37113.44616
BG41;2019;41200.55495
BG41;2020;41312.91792
BG42;2009;10129.3962
BG42;2010;10557.52036
BG42;2011;10966.72018
BG42;2012;11542.11684
BG42;2013;11767.71142
BG42;2014;11744.60879
BG42;2015;12931.824
BG42;2016;14170.13321
BG42;2017;15086.98869
BG42;2018;16111.26345
BG42;2019;17259.69194
BG42;2020;17865.04559
CH;2009;53354.00464
CH;2010;54858.44808
CH;2011;57987.50203
CH;2012;59933.59868
CH;2013;62225.08727
CH;2014;64103.01045
CH;2015;66020.20434
CH;2016;68105.15498
CH;2017;69103.57026
CH;2018;71660.20684
CH;2019;72033.92944
CH;2020;76398.37511
CH0;2009;53354.00464
CH0;2010;54858.44808
CH0;2011;57987.50203
CH0;2012;59933.59868
CH0;2013;62225.08727
CH0;2014;64103.01045
CH0;2015;66020.20434
CH0;2016;68105.15498
CH0;2017;69103.57026
CH0;2018;71660.20684
CH0;2019;72033.92944
CH0;2020;75548.08369
CH01;2009;52287.00455
CH01;2010;53932.08589
CH01;2011;56442.48865
CH01;2012;59081.60439
CH01;2013;59966.0841
CH01;2014;61467.01002
CH01;2015;62759.19425
CH01;2016;65724.14957
CH01;2017;65792.59085
CH01;2018;69077.19938
CH01;2019;69427.93199
CH01;2020;70305.25323
CH02;2009;47738.00415
CH02;2010;49199.23549
CH02;2011;52412.45376
CH02;2012;53884.63919
CH02;2013;56257.0789
CH02;2014;58256.00949
CH02;2015;60334.18674
CH02;2016;61330.13957
CH02;2017;62077.61396
CH02;2018;64003.18474
CH02;2019;64961.93637
CH02;2020;68352.68269
CH03;2009;56195.00489
CH03;2010;56988.28078
CH03;2011;60539.52412
CH03;2012;62140.5839
CH03;2013;64384.0903
CH03;2014;66395.01082
CH03;2015;69045.2137
CH03;2016;72133.16415
CH03;2017;74753.53513
CH03;2018;76430.22061
CH03;2019;76672.9249
CH03;2020;78791.84403
CH04;2009;67775.00589
CH04;2010;68380.7349
CH04;2011;71940.62283
CH04;2012;74250.50282
CH04;2013;76844.10777
CH04;2014;79406.01294
CH04;2015;81341.25176
CH04;2016;82998.18888
CH04;2017;84812.47258
CH04;2018;89026.25697
CH04;2019;87371.91442
CH04;2020;91360.48975
CH05;2009;45559.00396
CH05;2010;47487.56627
CH05;2011;50496.43718
CH05;2012;51997.65182
CH05;2013;54468.07639
CH05;2014;56060.00914
CH05;2015;57400.17766
CH05;2016;59471.13534
CH05;2017;59982.62699
CH05;2018;61540.17763
CH05;2019;62690.93859
CH05;2020;66408.02231
CH06;2009;50066.00435
CH06;2010;53144.77808
CH06;2011;55709.48231
CH06;2012;57645.614
CH06;2013;61252.0859
CH06;2014;62395.01017
CH06;2015;64099.19839
CH06;2016;66292.15086
CH06;2017;67392.5809
CH06;2018;68863.19877
CH06;2019;70097.93134
CH06;2020;73766.36191
CH07;2009;52944.0046
CH07;2010;54702.38706
CH07;2011;58356.50523
CH07;2012;60592.59427
CH07;2013;64025.08979
CH07;2014;66131.01078
CH07;2015;69710.21576
CH07;2016;71574.16288
CH07;2017;70480.5617
CH07;2018;74254.21433
CH07;2019;75808.92574
CH07;2020;78832.9326
CY;2009;33884.87891
CY;2010;33423.5
CY;2011;33313.57813
CY;2012;31834.51758
CY;2013;30375.0918
CY;2014;30080.23047
CY;2015;31815.27344
CY;2016;35719.15234
CY;2017;38287.96875
CY;2018;40559.125
CY;2019;42338.87891
CY;2020;39593.42578
CY0;2009;33884.87891
CY0;2010;33423.5
CY0;2011;33313.57813
CY0;2012;31834.51758
CY0;2013;30375.0918
CY0;2014;30080.23047
CY0;2015;31815.27344
CY0;2016;35719.15234
CY0;2017;38287.96875
CY0;2018;40559.125
CY0;2019;42338.87891
CY0;2020;39593.42578
CY00;2009;33884.87891
CY00;2010;33423.5
CY00;2011;33313.57813
CY00;2012;31834.51758
CY00;2013;30375.0918
CY00;2014;30080.23047
CY00;2015;31815.27344
CY00;2016;35719.15234
CY00;2017;38287.96875
CY00;2018;40559.125
CY00;2019;42338.87891
CY00;2020;39593.42578
CZ;2009;27761.50915
CZ;2010;27881.968
CZ;2011;29001.36804
CZ;2012;29254.73127
CZ;2013;30818.10816
CZ;2014;32502.47535
CZ;2015;33899.28657
CZ;2016;36097.70526
CZ;2017;38824.88792
CZ;2018;41135.49298
CZ;2019;42847.00474
CZ;2020;41608.02535
CZ0;2009;27761.50915
CZ0;2010;27881.968
CZ0;2011;29001.36804
CZ0;2012;29254.73127
CZ0;2013;30818.10816
CZ0;2014;32502.47535
CZ0;2015;33899.28657
CZ0;2016;36097.70526
CZ0;2017;38824.88792
CZ0;2018;41135.49298
CZ0;2019;42847.00474
CZ0;2020;41608.02535
CZ01;2009;61541.24757
CZ01;2010;63385.00725
CZ01;2011;64283.28711
CZ01;2012;64360.40879
CZ01;2013;68326.98979
CZ01;2014;71722.12895
CZ01;2015;75167.98326
CZ01;2016;80145.50036
CZ01;2017;85499.61656
CZ01;2018;92035.47168
CZ01;2019;95035.06264
CZ01;2020;90461.22925
CZ02;2009;25237.73559
CZ02;2010;24722.01162
CZ02;2011;26230.5367
CZ02;2012;26423.62824
CZ02;2013;27168.59535
CZ02;2014;29252.22782
CZ02;2015;30319.85879
CZ02;2016;32874.69586
CZ02;2017;35430.3622
CZ02;2018;36564.88265
CZ02;2019;39394.87639
CZ02;2020;37260.91823
CZ03;2009;24072.91703
CZ03;2010;24164.37226
CZ03;2011;25122.20416
CZ03;2012;25102.44683
CZ03;2013;26763.09392
CZ03;2014;28168.81197
CZ03;2015;29056.53134
CZ03;2016;30726.02293
CZ03;2017;33308.78362
CZ03;2018;34902.84253
CZ03;2019;35942.74805
CZ03;2020;35190.86721
CZ04;2009;21549.14347
CZ04;2010;21004.41589
CZ04;2011;21612.48446
CZ04;2012;21705.1232
CZ04;2013;22505.32898
CZ04;2014;23401.78225
CZ04;2015;24424.33069
CZ04;2016;25354.3406
CZ04;2017;27156.20576
CZ04;2018;28046.92703
CZ04;2019;29647.69048
CZ04;2020;28152.69377
CZ05;2009;22131.55275
CZ05;2010;22305.5744
CZ05;2011;23459.70535
CZ05;2012;23215.04481
CZ05;2013;24532.8361
CZ05;2014;26218.66345
CZ05;2015;27161.54017
CZ05;2016;29221.95187
CZ05;2017;32035.83648
CZ05;2018;33656.31244
CZ05;2019;34927.41618
CZ05;2020;34776.85701
CZ06;2009;24849.46274
CZ06;2010;24907.89141
CZ06;2011;26230.5367
CZ06;2012;26612.36844
CZ06;2013;28587.85033
CZ06;2014;29468.91099
CZ06;2015;30740.96794
CZ06;2016;32230.09398
CZ06;2017;34793.88863
CZ06;2018;36980.39268
CZ06;2019;38785.67727
CZ06;2020;38709.95393
CZ07;2009;21549.14347
CZ07;2010;21747.93504
CZ07;2011;22905.53909
CZ07;2012;23026.30461
CZ07;2013;24330.08539
CZ07;2014;26218.66345
CZ07;2015;27161.54017
CZ07;2016;29007.08458
CZ07;2017;31611.52076
CZ07;2018;33033.0474
CZ07;2019;34724.34981
CZ07;2020;34155.84171
CZ08;2009;22131.55275
CZ08;2010;22677.33397
CZ08;2011;24198.59371
CZ08;2012;24536.22623
CZ08;2013;24938.33752
CZ08;2014;26868.71296
CZ08;2015;27582.64932
CZ08;2016;29651.68646
CZ08;2017;31399.36291
CZ08;2018;33656.31244
CZ08;2019;33505.95157
CZ08;2020;32499.8009
DE;2009;36815.84405
DE;2010;38952.6946
DE;2011;42541.53109
DE;2012;43359.61483
DE;2013;44993.89275
DE;2014;47011.55109
DE;2015;47609.781
DE;2016;50579.68393
DE;2017;53071.45557
DE;2018;55235.3663
DE;2019;55652.88749
DE;2020;54844.54597
DE1;2009;40812.30081
DE1;2010;44569.69759
DE1;2011;48872.11607
DE1;2012;49971.6382
DE1;2013;51697.85384
DE1;2014;54043.74987
DE1;2015;55201.61095
DE1;2016;57748.45803
DE1;2017;60864.22626
DE1;2018;63534.27602
DE1;2019;63241.9176
DE1;2020;61750.89621
DE11;2009;44808.75757
DE11;2010;50064.59181
DE11;2011;55076.08936
DE11;2012;56837.97017
DE11;2013;58788.58193
DE11;2014;61206.17455
DE11;2015;63308.14123
DE11;2016;65581.00751
DE11;2017;69597.50376
DE11;2018;73057.61504
DE11;2019;72029.21563
DE11;2020;70282.27003
DE12;2009;41781.13881
DE12;2010;44691.80635
DE12;2011;48365.66927
DE12;2012;48954.40384
DE12;2013;50279.70823
DE12;2014;52481.03903
DE12;2015;53271.48469
DE12;2016;55624.37682
DE12;2017;58580.1383
DE12;2018;60813.32202
DE12;2019;60712.2409
DE12;2020;59584.19809
DE13;2009;34757.0633
DE13;2010;37365.28072
DE13;2011;41148.80239
DE13;2012;41706.60898
DE13;2013;43446.8248
DE13;2014;45709.29206
DE13;2015;46065.68
DE13;2016;48322.84764
DE13;2017;50384.29326
DE13;2018;52650.46
DE13;2019;52856.92903
DE13;2020;51594.4988
DE14;2009;37663.57731
DE14;2010;41272.76105
DE14;2011;45706.82358
DE14;2012;46665.62651
DE14;2013;48474.79562
DE14;2014;50527.65048
DE14;2015;51212.68335
DE14;2016;54827.84636
DE14;2017;57370.91526
DE14;2018;59860.98811
DE14;2019;60179.67738
DE14;2020;58636.26767
DE2;2009;41902.24356
DE2;2010;44569.69759
DE2;2011;49251.95117
DE2;2012;50607.40968
DE2;2013;52600.31014
DE2;2014;54955.3312
DE2;2015;55844.98637
DE2;2016;59474.27402
DE2;2017;62745.23988
DE2;2018;64758.70532
DE2;2019;65105.88991
DE2;2020;63511.33842
DE21;2009;52559.46158
DE21;2010;55437.37727
DE21;2011;61280.06264
DE21;2012;62687.06777
DE21;2013;65363.62069
DE21;2014;67847.69562
DE21;2015;69227.19508
DE21;2016;73679.06714
DE21;2017;77793.3488
DE21;2018;79860.00005
DE21;2019;80683.37277
DE21;2020;78542.80658
DE22;2009;34635.95855
DE22;2010;38220.04204
DE22;2011;42288.30769
DE22;2012;42215.22617
DE22;2013;43833.59179
DE22;2014;46751.09929
DE22;2015;46837.7305
DE22;2016;49783.15347
DE22;2017;52534.02311
DE22;2018;53602.7939
DE22;2019;53788.91518
DE22;2020;52677.84786
DE23;2009;36331.42505
DE23;2010;39441.12964
DE23;2011;43554.42469
DE23;2012;44631.15778
DE23;2013;46283.11603
DE23;2014;49485.84326
DE23;2015;49925.93251
DE23;2016;52836.52022
DE23;2017;56296.05034
DE23;2018;57956.32031
DE23;2019;57783.14156
DE23;2020;56469.56956
DE24;2009;33061.5968
DE24;2010;35289.43179
DE24;2011;38743.1801
DE24;2012;39926.44884
DE24;2013;41384.06754
DE24;2014;43234.9999
DE24;2015;44650.25408
DE24;2016;47659.07226
DE24;2017;50518.65138
DE24;2018;52378.3646
DE24;2019;52590.64727
DE24;2020;51865.33607
DE25;2009;40327.88181
DE25;2010;42371.7399
DE25;2011;46593.10548
DE25;2012;48191.47806
DE25;2013;49892.94124
DE25;2014;52220.58723
DE25;2015;52756.78436
DE25;2016;56288.15219
DE25;2017;59251.92888
DE25;2018;62037.75132
DE25;2019;62043.64969
DE25;2020;60667.54715
DE26;2009;36089.21555
DE26;2010;38708.47708
DE26;2011;43301.20129
DE26;2012;44122.5406
DE26;2013;45509.58206
DE26;2014;47532.45471
DE26;2015;47995.80626
DE26;2016;51376.21439
DE26;2017;53877.60426
DE26;2018;55643.50941
DE26;2019;55519.74661
DE26;2020;54573.70871
DE27;2009;35604.79655
DE27;2010;37975.82452
DE27;2011;41781.86089
DE27;2012;43232.46053
DE27;2013;44607.12576
DE27;2014;46751.09929
DE27;2015;47352.43084
DE27;2016;50314.17378
DE27;2017;52399.66499
DE27;2018;54555.1278
DE27;2019;54587.76046
DE27;2020;53219.52239
DE3;2009;36694.7393
DE3;2010;38464.25956
DE3;2011;41402.02579
DE3;2012;41706.60898
DE3;2013;42802.21316
DE3;2014;44797.71074
DE3;2015;45937.00492
DE3;2016;49915.90855
DE3;2017;52668.38122
DE3;2018;56187.70021
DE3;2019;57117.43716
DE3;2020;57282.08135
DE30;2009;36694.7393
DE30;2010;38464.25956
DE30;2011;41402.02579
DE30;2012;41706.60898
DE30;2013;42802.21316
DE30;2014;44797.71074
DE30;2015;45937.00492
DE30;2016;49915.90855
DE30;2017;52668.38122
DE30;2018;56187.70021
DE30;2019;57117.43716
DE30;2020;57282.08135
DE4;2009;26037.52129
DE4;2010;27596.57987
DE4;2011;29627.13772
DE4;2012;30517.03096
DE4;2013;31843.81521
DE4;2014;33858.73486
DE4;2015;33970.22212
DE4;2016;35976.62558
DE4;2017;38023.34665
DE4;2018;39453.83307
DE4;2019;39942.26375
DE4;2020;40219.33371
DE40;2009;26037.52129
DE40;2010;27596.57987
DE40;2011;29627.13772
DE40;2012;30517.03096
DE40;2013;31843.81521
DE40;2014;33858.73486
DE40;2015;33970.22212
DE40;2016;35976.62558
DE40;2017;38023.34665
DE40;2018;39453.83307
DE40;2019;39942.26375
DE40;2020;40219.33371
DE5;2009;46140.90982
DE5;2010;49331.93925
DE5;2011;52923.69046
DE5;2012;55439.27292
DE5;2013;56596.90234
DE5;2014;58862.10829
DE5;2015;58804.51329
DE5;2016;61731.11031
DE5;2017;63954.46291
DE5;2018;65711.03922
DE5;2019;65638.45343
DE5;2020;63511.33842
DE50;2009;46140.90982
DE50;2010;49331.93925
DE50;2011;52923.69046
DE50;2012;55439.27292
DE50;2013;56596.90234
DE50;2014;58862.10829
DE50;2015;58804.51329
DE50;2016;61731.11031
DE50;2017;63954.46291
DE50;2018;65711.03922
DE50;2019;65638.45343
DE50;2020;63511.33842
DE6;2009;64912.1461
DE6;2010;67159.81828
DE6;2011;70016.26992
DE6;2012;71460.71417
DE6;2013;74903.87302
DE6;2014;76703.05705
DE6;2015;78363.12603
DE6;2016;81511.61662
DE6;2017;85989.19383
DE6;2018;88158.90977
DE6;2019;89603.81168
DE6;2020;87209.59903
DE60;2009;64912.1461
DE60;2010;67159.81828
DE60;2011;70016.26992
DE60;2012;71460.71417
DE60;2013;74903.87302
DE60;2014;76703.05705
DE60;2015;78363.12603
DE60;2016;81511.61662
DE60;2017;85989.19383
DE60;2018;88158.90977
DE60;2019;89603.81168
DE60;2020;87209.59903
DE7;2009;44445.44332
DE7;2010;46401.32899
DE7;2011;50138.23307
DE7;2012;50353.10109
DE7;2013;52084.62083
DE7;2014;54434.42758
DE7;2015;54558.23553
DE7;2016;58146.72326
DE7;2017;60461.15192
DE7;2018;62309.84672
DE7;2019;62709.35409
DE7;2020;61209.22168
DE71;2009;51348.41408
DE71;2010;53361.52834
DE71;2011;57481.71165
DE71;2012;57600.89594
DE71;2013;59304.27124
DE71;2014;61857.30407
DE71;2015;61764.04022
DE71;2016;65581.00751
DE71;2017;68119.56449
DE71;2018;70200.61333
DE71;2019;70564.66596
DE71;2020;68657.24644
DE72;2009;32213.86355
DE72;2010;33702.0179
DE72;2011;36717.3929
DE72;2012;37001.90004
DE72;2013;38161.00932
DE72;2014;40239.80412
DE72;2015;40275.30123
DE72;2016;42879.88953
DE72;2017;45144.32676
DE72;2018;47072.50429
DE72;2019;47398.15298
DE72;2020;46584.00942
DE73;2009;33788.2253
DE73;2010;35655.75807
DE73;2011;38616.5684
DE73;2012;39290.67737
DE73;2013;41126.22288
DE73;2014;42844.32219
DE73;2015;43620.85341
DE73;2016;46862.5418
DE73;2017;48368.92153
DE73;2018;49657.41059
DE73;2019;50327.25232
DE73;2020;49156.96343
DE8;2009;24947.57854
DE8;2010;26131.27475
DE8;2011;28361.02073
DE8;2012;28864.02512
DE8;2013;30296.74726
DE8;2014;32165.79812
DE8;2015;32168.77095
DE8;2016;33852.54436
DE8;2017;36814.12361
DE8;2018;37549.16527
DE8;2019;38877.13672
DE8;2020;39135.98466
DE80;2009;24947.57854
DE80;2010;26131.27475
DE80;2011;28361.02073
DE80;2012;28864.02512
DE80;2013;30296.74726
DE80;2014;32165.79812
DE80;2015;32168.77095
DE80;2016;33852.54436
DE80;2017;36814.12361
DE80;2018;37549.16527
DE80;2019;38877.13672
DE80;2020;39135.98466
DE9;2009;32940.49205
DE9;2010;35411.54055
DE9;2011;38996.4035
DE9;2012;40053.60314
DE9;2013;40997.30055
DE9;2014;43234.9999
DE9;2015;42720.12782
DE9;2016;46995.29688
DE9;2017;48637.63776
DE9;2018;50745.7922
DE9;2019;51658.66112
DE9;2020;50781.98701
DE91;2009;38874.62481
DE91;2010;43470.71874
DE91;2011;48872.11607
DE91;2012;49590.17532
DE91;2013;51053.2422
DE91;2014;54173.97578
DE91;2015;51084.00827
DE91;2016;61598.35523
DE91;2017;62476.52365
DE91;2018;66527.32543
DE91;2019;66703.58046
DE91;2020;64188.43158
DE92;2009;36089.21555
DE92;2010;38097.93328
DE92;2011;41655.24919
DE92;2012;42596.68905
DE92;2013;43060.05781
DE92;2014;45188.38845
