"nuts2","year","TED","ted_im"
"DE30",2018,21.7909423335436,21.7909423335436
"DE30",2019,22.7170940631553,22.7170940631553
"DE30",2020,22.6436413296196,22.6436413296196
"DE40",2009,20.4823241706908,20.4823241706908
"DE40",2010,19.8721060346388,19.8721060346388
"DE40",2011,19.8372753621983,19.8372753621983
"DE40",2012,19.8960070720547,19.8960070720547
"DE40",2013,20.1162605878412,20.1162605878412
"DE40",2014,19.6634394942032,19.6634394942032
"DE40",2015,NA,20.3880879284944
"DE40",2016,19.6318532224724,19.6318532224724
"DE40",2017,20.1609890244335,20.1609890244335
"DE40",2018,20.3317469469154,20.3317469469154
"DE40",2019,21.0550025618458,21.0550025618458
"DE40",2020,21.0450162969685,21.0450162969685
"DE50",2009,18.2845078083804,18.2845078083804
"DE50",2010,18.6557898119316,18.6557898119316
"DE50",2011,18.8112458691911,18.8112458691911
"DE50",2012,18.6194300999233,18.6194300999233
"DE50",2013,18.7257371664967,18.7257371664967
"DE50",2014,19.171832903612,19.171832903612
"DE50",2015,NA,18.5170431601618
"DE50",2016,18.2517933227088,18.2517933227088
"DE50",2017,17.4691397747831,17.4691397747831
"DE50",2018,17.1831389743619,17.1831389743619
"DE50",2019,18.3763019907208,18.3763019907208
"DE50",2020,19.236345790923,19.236345790923
"DE60",2009,19.7054135874911,19.7054135874911
"DE60",2010,19.6659928856769,19.6659928856769
"DE60",2011,20.1934649740013,20.1934649740013
"DE60",2012,19.7186439365954,19.7186439365954
"DE60",2013,19.9304850315181,19.9304850315181
"DE60",2014,20.3708741512745,20.3708741512745
"DE60",2015,NA,20.0905214335314
"DE60",2016,20.0391630029003,20.0391630029003
"DE60",2017,20.6338777288477,20.6338777288477
"DE60",2018,20.4613444073961,20.4613444073961
"DE60",2019,20.7182269963047,20.7182269963047
"DE60",2020,20.6068422151582,20.6068422151582
"DE71",2009,21.0148554722332,21.0148554722332
"DE71",2010,20.818952018426,20.818952018426
"DE71",2011,20.548942719284,20.548942719284
"DE71",2012,20.8220738085022,20.8220738085022
"DE71",2013,21.1118351356053,21.1118351356053
"DE71",2014,21.0941998990889,21.0941998990889
"DE71",2015,NA,20.8708273668536
"DE71",2016,21.7904476460754,21.7904476460754
"DE71",2017,21.8254611098666,21.8254611098666
"DE71",2018,21.9302042337678,21.9302042337678
"DE71",2019,21.7833939776412,21.7833939776412
"DE71",2020,22.2189270416189,22.2189270416189
"DE72",2009,18.4013623779388,18.4013623779388
"DE72",2010,18.6008404001056,18.6008404001056
"DE72",2011,18.1587567187853,18.1587567187853
"DE72",2012,17.8525686462059,17.8525686462059
"DE72",2013,18.1796319618287,18.1796319618287
"DE72",2014,17.7196269682859,17.7196269682859
"DE72",2015,NA,18.5917850871514
"DE72",2016,18.4350428239606,18.4350428239606
"DE72",2017,18.7736575505328,18.7736575505328
"DE72",2018,18.9377574305903,18.9377574305903
"DE72",2019,18.7725660751366,18.7725660751366
"DE72",2020,18.9474135055558,18.9474135055558
"DE73",2009,19.3136991105793,19.3136991105793
"DE73",2010,18.4242271380564,18.4242271380564
"DE73",2011,19.0929440634255,19.0929440634255
"DE73",2012,19.4525956948431,19.4525956948431
"DE73",2013,18.6229358128591,18.6229358128591
"DE73",2014,19.2049804374128,19.2049804374128
"DE73",2015,NA,19.2227051414485
"DE73",2016,18.6046619348747,18.6046619348747
"DE73",2017,18.9214909880418,18.9214909880418
"DE73",2018,19.2533958836392,19.2533958836392
"DE73",2019,19.6144507027352,19.6144507027352
"DE73",2020,18.8958912414637,18.8958912414637
"DE80",2009,19.2989633115203,19.2989633115203
"DE80",2010,20.3819704065943,20.3819704065943
"DE80",2011,18.9331708500987,18.9331708500987
"DE80",2012,18.889656562932,18.889656562932
"DE80",2013,19.7845716057212,19.7845716057212
"DE80",2014,20.3149543610291,20.3149543610291
"DE80",2015,NA,20.5473044065605
"DE80",2016,20.1162006034015,20.1162006034015
"DE80",2017,20.3100929525937,20.3100929525937
"DE80",2018,20.5435343168936,20.5435343168936
"DE80",2019,20.4469372233876,20.4469372233876
"DE80",2020,20.8832353966613,20.8832353966613
"DE91",2009,19.4393204891437,19.4393204891437
"DE91",2010,19.9995796908552,19.9995796908552
"DE91",2011,19.8637830969313,19.8637830969313
"DE91",2012,19.0834505409995,19.0834505409995
"DE91",2013,20.0734644005618,20.0734644005618
"DE91",2014,19.278507889702,19.278507889702
"DE91",2015,NA,20.2137637745436
"DE91",2016,19.5729764594511,19.5729764594511
"DE91",2017,19.3617651747026,19.3617651747026
"DE91",2018,21.3288973968527,21.3288973968527
"DE91",2019,29.9336429986363,29.9336429986363
"DE91",2020,20.1803116612596,20.1803116612596
"DE92",2009,20.0310235955055,20.0310235955055
"DE92",2010,20.4095253058998,20.4095253058998
"DE92",2011,19.9241298526415,19.9241298526415
"DE92",2012,19.8086953885857,19.8086953885857
"DE92",2013,19.9055017334192,19.9055017334192
"DE92",2014,19.3747706848907,19.3747706848907
"DE92",2015,NA,19.8628287447374
"DE92",2016,19.9560590039238,19.9560590039238
"DE92",2017,20.1815337842638,20.1815337842638
"DE92",2018,20.3010346027969,20.3010346027969
"DE92",2019,20.4351550887863,20.4351550887863
"DE92",2020,20.6030554169776,20.6030554169776
"DE93",2009,19.0487417336977,19.0487417336977
"DE93",2010,19.3892941059422,19.3892941059422
"DE93",2011,18.4142694048709,18.4142694048709
"DE93",2012,18.7853856363264,18.7853856363264
"DE93",2013,18.9473435135225,18.9473435135225
"DE93",2014,18.7377600337954,18.7377600337954
"DE93",2015,NA,19.248689101209
"DE93",2016,19.2587984424588,19.2587984424588
"DE93",2017,19.3737449559848,19.3737449559848
"DE93",2018,19.6214173726059,19.6214173726059
"DE93",2019,20.1652501297812,20.1652501297812
"DE93",2020,20.4384748714013,20.4384748714013
"DE94",2009,19.5080194224409,19.5080194224409
"DE94",2010,19.5587835887859,19.5587835887859
"DE94",2011,20.0336815711807,20.0336815711807
"DE94",2012,19.6577612986731,19.6577612986731
"DE94",2013,19.6089969916221,19.6089969916221
"DE94",2014,19.3227786409929,19.3227786409929
"DE94",2015,NA,20.8841793210699
"DE94",2016,19.9354418757985,19.9354418757985
"DE94",2017,20.0307755155273,20.0307755155273
"DE94",2018,19.9648581724031,19.9648581724031
"DE94",2019,21.2230130867542,21.2230130867542
"DE94",2020,29.9336677577379,29.9336677577379
"DEA1",2009,20.4857983837413,20.4857983837413
"DEA1",2010,20.4208983805816,20.4208983805816
"DEA1",2011,20.7677950003895,20.7677950003895
"DEA1",2012,21.1030099070592,21.1030099070592
"DEA1",2013,20.8813298731791,20.8813298731791
"DEA1",2014,20.6915493076525,20.6915493076525
"DEA1",2015,NA,22.212304386374
"DEA1",2016,21.6206195291098,21.6206195291098
"DEA1",2017,21.2505655425423,21.2505655425423
"DEA1",2018,21.4046805762772,21.4046805762772
"DEA1",2019,30.6269429313716,30.6269429313716
"DEA1",2020,29.9338365425724,29.9338365425724
"DEA2",2009,20.9312740718806,20.9312740718806
"DEA2",2010,20.6804103370152,20.6804103370152
"DEA2",2011,20.9637416341503,20.9637416341503
"DEA2",2012,21.1615418447458,21.1615418447458
"DEA2",2013,20.7577314366384,20.7577314366384
"DEA2",2014,20.915343472675,20.915343472675
"DEA2",2015,NA,21.6674587317262
"DEA2",2016,21.762995450384,21.762995450384
"DEA2",2017,21.7937954262366,21.7937954262366
"DEA2",2018,21.8003555003606,21.8003555003606
"DEA2",2019,29.9340430515356,29.9340430515356
"DEA2",2020,21.7311735529548,21.7311735529548
"DEA3",2009,19.2079170273328,19.2079170273328
"DEA3",2010,19.2503537189874,19.2503537189874
"DEA3",2011,19.2711530379609,19.2711530379609
"DEA3",2012,19.3373763837602,19.3373763837602
"DEA3",2013,19.7017439879032,19.7017439879032
"DEA3",2014,19.500743244839,19.500743244839
"DEA3",2015,NA,19.9936211330636
"DEA3",2016,19.7130465767752,19.7130465767752
"DEA3",2017,19.8318012642571,19.8318012642571
"DEA3",2018,20.1688085398074,20.1688085398074
"DEA3",2019,20.4279252553693,20.4279252553693
"DEA3",2020,20.3766155917603,20.3766155917603
"DEA4",2009,21.2775530740918,21.2775530740918
"DEA4",2010,18.8773629740537,18.8773629740537
"DEA4",2011,19.288568417438,19.288568417438
"DEA4",2012,19.2734202346343,19.2734202346343
"DEA4",2013,19.2729205043826,19.2729205043826
"DEA4",2014,19.7363646874913,19.7363646874913
"DEA4",2015,NA,19.8009489878218
"DEA4",2016,19.4551599344612,19.4551599344612
"DEA4",2017,19.8679431670828,19.8679431670828
"DEA4",2018,19.2282410491916,19.2282410491916
"DEA4",2019,19.8482767203961,19.8482767203961
"DEA4",2020,20.0195372795961,20.0195372795961
"DEA5",2009,19.8850400036548,19.8850400036548
"DEA5",2010,19.5749869349905,19.5749869349905
"DEA5",2011,19.2838151270726,19.2838151270726
"DEA5",2012,20.320630336101,20.320630336101
"DEA5",2013,19.627212067445,19.627212067445
"DEA5",2014,19.4155678103635,19.4155678103635
"DEA5",2015,NA,20.0747706339493
"DEA5",2016,19.9323833858231,19.9323833858231
"DEA5",2017,20.1735724359193,20.1735724359193
"DEA5",2018,20.2362115448063,20.2362115448063
"DEA5",2019,20.4945889795787,20.4945889795787
"DEA5",2020,20.6127367552336,20.6127367552336
"DEB1",2009,19.8747976599959,19.8747976599959
"DEB1",2010,19.2836305757878,19.2836305757878
"DEB1",2011,19.941655419733,19.941655419733
"DEB1",2012,20.609357833046,20.609357833046
"DEB1",2013,20.7899695869769,20.7899695869769
"DEB1",2014,20.1733727336849,20.1733727336849
"DEB1",2015,NA,22.1470393023208
"DEB1",2016,20.6421268438332,20.6421268438332
"DEB1",2017,20.8059139881607,20.8059139881607
"DEB1",2018,19.8515463349457,19.8515463349457
"DEB1",2019,30.6267810187865,30.6267810187865
"DEB1",2020,22.3074124907238,22.3074124907238
"DEB2",2009,17.8354050100229,17.8354050100229
"DEB2",2010,18.8382058549997,18.8382058549997
"DEB2",2011,18.1967038606385,18.1967038606385
"DEB2",2012,17.9974729530917,17.9974729530917
"DEB2",2013,16.756051988388,16.756051988388
"DEB2",2014,17.3948588745105,17.3948588745105
"DEB2",2015,NA,17.7364679225602
"DEB2",2016,18.0003083758738,18.0003083758738
"DEB2",2017,18.2107461341904,18.2107461341904
"DEB2",2018,18.4075433137814,18.4075433137814
"DEB2",2019,17.9569373436392,17.9569373436392
"DEB2",2020,18.9118477288789,18.9118477288789
"DEB3",2009,19.5376754271575,19.5376754271575
"DEB3",2010,20.1271644773847,20.1271644773847
"DEB3",2011,19.4127273390274,19.4127273390274
"DEB3",2012,19.7340809665205,19.7340809665205
"DEB3",2013,18.7945030103365,18.7945030103365
"DEB3",2014,19.3069651371627,19.3069651371627
"DEB3",2015,NA,19.968299047585
"DEB3",2016,19.8326557472543,19.8326557472543
"DEB3",2017,19.6373601927393,19.6373601927393
"DEB3",2018,19.9934521167419,19.9934521167419
"DEB3",2019,19.9963550842601,19.9963550842601
"DEB3",2020,19.9010474576299,19.9010474576299
"DEC0",2009,NA,16.0456541189713
"DEC0",2010,NA,16.2386802311218
"DEC0",2011,NA,16.027393116877
"DEC0",2012,NA,16.1170089291102
"DEC0",2013,14.110670203552,14.110670203552
"DEC0",2014,NA,16.4532459401965
"DEC0",2015,NA,16.7852858034089
"DEC0",2016,NA,17.2620944876114
"DEC0",2017,NA,17.3324138620253
"DEC0",2018,NA,17.1488375225634
"DEC0",2019,NA,16.8784955140058
"DEC0",2020,NA,17.7061655381026
"DED2",2009,19.7841708128154,19.7841708128154
"DED2",2010,20.4752084633296,20.4752084633296
"DED2",2011,19.6944231533576,19.6944231533576
"DED2",2012,19.7889883367932,19.7889883367932
"DED2",2013,19.7286460639206,19.7286460639206
"DED2",2014,19.3932501231854,19.3932501231854
"DED2",2015,NA,20.7988445501808
"DED2",2016,19.7294831292853,19.7294831292853
"DED2",2017,19.9734239486159,19.9734239486159
"DED2",2018,20.0021074202765,20.0021074202765
"DED2",2019,20.2836347756616,20.2836347756616
"DED2",2020,20.7592735952279,20.7592735952279
"DED4",2009,18.862660457325,18.862660457325
"DED4",2010,18.6484800369421,18.6484800369421
"DED4",2011,18.7864056235398,18.7864056235398
"DED4",2012,19.2392447364808,19.2392447364808
"DED4",2013,19.0702843983676,19.0702843983676
"DED4",2014,19.2763805302005,19.2763805302005
"DED4",2015,NA,19.6816334869794
"DED4",2016,19.1504967594403,19.1504967594403
"DED4",2017,19.2757515912514,19.2757515912514
"DED4",2018,19.9692661095421,19.9692661095421
"DED4",2019,20.0163570374457,20.0163570374457
"DED4",2020,19.7724331451031,19.7724331451031
"DED5",2009,19.1098976937135,19.1098976937135
"DED5",2010,19.2849754826882,19.2849754826882
"DED5",2011,18.6574799859753,18.6574799859753
"DED5",2012,19.3848997296103,19.3848997296103
"DED5",2013,18.7696715873842,18.7696715873842
"DED5",2014,19.5603729612969,19.5603729612969
"DED5",2015,NA,19.2667111840963
"DED5",2016,19.0386943903496,19.0386943903496
"DED5",2017,19.8692429265199,19.8692429265199
"DED5",2018,19.4905921221708,19.4905921221708
"DED5",2019,19.7797330317995,19.7797330317995
"DED5",2020,19.240605706896,19.240605706896
"DEE0",2009,19.3040261165084,19.3040261165084
"DEE0",2010,19.7627193789907,19.7627193789907
"DEE0",2011,19.182783105489,19.182783105489
"DEE0",2012,19.1452679621398,19.1452679621398
"DEE0",2013,20.0656606559781,20.0656606559781
"DEE0",2014,19.1849023383128,19.1849023383128
"DEE0",2015,NA,19.9791849797532
"DEE0",2016,19.5356475963878,19.5356475963878
"DEE0",2017,20.5700103711871,20.5700103711871
"DEE0",2018,20.320274202728,20.320274202728
"DEE0",2019,20.097570792697,20.097570792697
"DEE0",2020,20.3706988202093,20.3706988202093
"DEF0",2009,19.8249651622975,19.8249651622975
"DEF0",2010,19.6073161126465,19.6073161126465
"DEF0",2011,19.659100110122,19.659100110122
"DEF0",2012,19.9656554303981,19.9656554303981
"DEF0",2013,19.8857813450962,19.8857813450962
"DEF0",2014,20.308458899783,20.308458899783
"DEF0",2015,NA,20.8861874711697
"DEF0",2016,19.8572027483353,19.8572027483353
"DEF0",2017,20.6509786574018,20.6509786574018
"DEF0",2018,20.5474703486043,20.5474703486043
"DEF0",2019,21.752576799246,21.752576799246
"DEF0",2020,20.639646438966,20.639646438966
"DEG0",2009,19.9064981589068,19.9064981589068
"DEG0",2010,19.9725893034889,19.9725893034889
"DEG0",2011,19.6068388167003,19.6068388167003
"DEG0",2012,19.8765508527972,19.8765508527972
"DEG0",2013,19.8744551754758,19.8744551754758
"DEG0",2014,19.5275671924538,19.5275671924538
"DEG0",2015,NA,19.8318693730024
"DEG0",2016,19.4763351070254,19.4763351070254
"DEG0",2017,19.7303936870642,19.7303936870642
"DEG0",2018,19.7045900381232,19.7045900381232
"DEG0",2019,20.1246630902276,20.1246630902276
"DEG0",2020,20.4632142546787,20.4632142546787
"DK01",2009,22.2865505534259,22.2865505534259
"DK01",2010,22.276346339775,22.276346339775
"DK01",2011,22.0946786962472,22.0946786962472
"DK01",2012,22.7539006725888,22.7539006725888
"DK01",2013,22.2486286764248,22.2486286764248
"DK01",2014,22.3454351789831,22.3454351789831
"DK01",2015,NA,22.7841731123541
"DK01",2016,22.9834287750963,22.9834287750963
"DK01",2017,22.5313852555585,22.5313852555585
"DK01",2018,22.8855265695481,22.8855265695481
"DK01",2019,23.009441141737,23.009441141737
"DK01",2020,23.2253609865211,23.2253609865211
"DK02",2009,19.3729866310876,19.3729866310876
"DK02",2010,19.6865339443201,19.6865339443201
"DK02",2011,19.3942909652064,19.3942909652064
"DK02",2012,19.6791890611924,19.6791890611924
"DK02",2013,21.1567178032223,21.1567178032223
"DK02",2014,19.5741302329387,19.5741302329387
"DK02",2015,NA,20.3575245355434
"DK02",2016,19.750794027463,19.750794027463
"DK02",2017,20.390253262327,20.390253262327
"DK02",2018,20.4664998357411,20.4664998357411
"DK02",2019,21.6355993348,21.6355993348
"DK02",2020,19.9002893761708,19.9002893761708
"DK03",2009,20.5002281087077,20.5002281087077
"DK03",2010,20.3752024320818,20.3752024320818
"DK03",2011,20.3915860800965,20.3915860800965
"DK03",2012,20.7284326087828,20.7284326087828
"DK03",2013,20.7552898151821,20.7552898151821
"DK03",2014,20.7879994280379,20.7879994280379
"DK03",2015,NA,20.2892652193182
"DK03",2016,21.2360721506923,21.2360721506923
"DK03",2017,20.553852169096,20.553852169096
"DK03",2018,21.2174059074345,21.2174059074345
"DK03",2019,20.7654226672169,20.7654226672169
"DK03",2020,21.8035039521151,21.8035039521151
"DK04",2009,20.595979686218,20.595979686218
"DK04",2010,20.598145278645,20.598145278645
"DK04",2011,20.7493089884752,20.7493089884752
"DK04",2012,20.6085047831821,20.6085047831821
"DK04",2013,21.4469582147751,21.4469582147751
"DK04",2014,21.3828370931894,21.3828370931894
"DK04",2015,NA,20.689948957971
"DK04",2016,20.8336097644082,20.8336097644082
"DK04",2017,20.8756747302066,20.8756747302066
"DK04",2018,20.7291643168201,20.7291643168201
"DK04",2019,20.8972654677112,20.8972654677112
"DK04",2020,21.1867277393539,21.1867277393539
"DK05",2009,19.3720059349481,19.3720059349481
"DK05",2010,19.85049799816,19.85049799816
"DK05",2011,19.537096908318,19.537096908318
"DK05",2012,19.5631266988294,19.5631266988294
"DK05",2013,19.4976198994504,19.4976198994504
"DK05",2014,20.1410765187267,20.1410765187267
"DK05",2015,NA,20.4529573349661
"DK05",2016,20.1295835341408,20.1295835341408
"DK05",2017,20.8715388930786,20.8715388930786
"DK05",2018,20.5294363155651,20.5294363155651
"DK05",2019,20.3498854161745,20.3498854161745
"DK05",2020,20.4162346801659,20.4162346801659
"EE00",2009,21.6516009978396,21.6516009978396
"EE00",2010,21.0984771070368,21.0984771070368
"EE00",2011,21.5032421035516,21.5032421035516
"EE00",2012,20.9827813764858,20.9827813764858
"EE00",2013,20.816280788893,20.816280788893
"EE00",2014,21.264323478119,21.264323478119
"EE00",2015,NA,20.5892022115064
"EE00",2016,21.0548335067329,21.0548335067329
"EE00",2017,20.9910547317658,20.9910547317658
"EE00",2018,20.7491192681505,20.7491192681505
"EE00",2019,21.492291875627,21.492291875627
"EE00",2020,21.2583994431255,21.2583994431255
"EL30",2009,21.974792028557,21.974792028557
"EL30",2010,18.7754328435903,18.7754328435903
"EL30",2011,17.925661705467,17.925661705467
"EL30",2012,18.7641702178585,18.7641702178585
"EL30",2013,19.3077260495968,19.3077260495968
"EL30",2014,19.1117781432453,19.1117781432453
"EL30",2015,NA,17.9205849572663
"EL30",2016,18.0531717210387,18.0531717210387
"EL30",2017,17.4429668608658,17.4429668608658
"EL30",2018,NA,17.1323904388071
"EL30",2019,NA,17.6110398276508
"EL30",2020,NA,17.1660343813918
"EL41",2009,14.9228509126723,14.9228509126723
"EL41",2010,11.7408575330162,11.7408575330162
"EL41",2011,NA,13.5367874490772
"EL41",2012,NA,14.3561037171625
"EL41",2013,14.2416445912269,14.2416445912269
"EL41",2014,15.1958745063973,15.1958745063973
"EL41",2015,NA,14.8021355214274
"EL41",2016,13.8194849794773,13.8194849794773
"EL41",2017,NA,15.3153414382761
"EL41",2018,NA,15.8496768124124
"EL41",2019,NA,15.4553013691138
"EL41",2020,NA,15.9127433075405
"EL42",2009,19.0449920201161,19.0449920201161
"EL42",2010,16.1229414759604,16.1229414759604
"EL42",2011,14.2885045615804,14.2885045615804
"EL42",2012,17.2392289374308,17.2392289374308
"EL42",2013,16.5912261439662,16.5912261439662
"EL42",2014,18.6177258953561,18.6177258953561
"EL42",2015,NA,15.8871167635954
"EL42",2016,16.1139781928499,16.1139781928499
"EL42",2017,12.8169170100447,12.8169170100447
"EL42",2018,NA,15.6392630866678
"EL42",2019,NA,14.5976049356436
"EL42",2020,NA,14.403524860345
"EL43",2009,17.3202622448679,17.3202622448679
"EL43",2010,16.2198293141308,16.2198293141308
"EL43",2011,17.3703685625383,17.3703685625383
"EL43",2012,17.8909839100465,17.8909839100465
"EL43",2013,18.8494144290144,18.8494144290144
"EL43",2014,17.9750366667263,17.9750366667263
"EL43",2015,NA,17.8009600316543
"EL43",2016,16.7923933067056,16.7923933067056
"EL43",2017,15.5319266571205,15.5319266571205
"EL43",2018,NA,17.286471088179
"EL43",2019,NA,18.6411559361149
"EL43",2020,NA,17.8468621736789
"EL51",2009,16.9772984375213,16.9772984375213
"EL51",2010,16.5772821182176,16.5772821182176
"EL51",2011,16.9650984776845,16.9650984776845
"EL51",2012,17.2043222908356,17.2043222908356
"EL51",2013,17.4818724351694,17.4818724351694
"EL51",2014,17.805395371864,17.805395371864
"EL51",2015,NA,16.6790780494941
"EL51",2016,15.7904795021702,15.7904795021702
"EL51",2017,14.4903354559769,14.4903354559769
"EL51",2018,NA,16.9214151016181
"EL51",2019,NA,16.2612374494117
"EL51",2020,NA,15.8771207965757
"EL52",2009,18.7948525429266,18.7948525429266
"EL52",2010,18.1200733914644,18.1200733914644
"EL52",2011,18.9482090700316,18.9482090700316
"EL52",2012,17.8524039867435,17.8524039867435
"EL52",2013,19.1787402707686,19.1787402707686
"EL52",2014,19.2169207614492,19.2169207614492
"EL52",2015,NA,17.9037285745374
"EL52",2016,17.955329000608,17.955329000608
"EL52",2017,17.119455374045,17.119455374045
"EL52",2018,NA,17.1355431096988
"EL52",2019,NA,17.4648624668288
"EL52",2020,NA,17.1840683817938
"EL53",2009,18.098360400928,18.098360400928
"EL53",2010,19.4385007929347,19.4385007929347
"EL53",2011,19.3437029373769,19.3437029373769
"EL53",2012,19.1186137908624,19.1186137908624
"EL53",2013,21.1594081878219,21.1594081878219
"EL53",2014,19.070566344643,19.070566344643
"EL53",2015,NA,18.5455844494689
"EL53",2016,18.1865588884764,18.1865588884764
"EL53",2017,12.7695751560782,12.7695751560782
"EL53",2018,NA,17.6498631144651
"EL53",2019,NA,17.0995590966925
"EL53",2020,NA,16.9071214027988
"EL54",2009,16.3386129727487,16.3386129727487
"EL54",2010,16.5098370036532,16.5098370036532
"EL54",2011,16.307986638855,16.307986638855
"EL54",2012,17.020324301182,17.020324301182
"EL54",2013,16.8881874350193,16.8881874350193
"EL54",2014,16.8450628095169,16.8450628095169
"EL54",2015,NA,14.8001488245412
"EL54",2016,15.2313744251519,15.2313744251519
"EL54",2017,12.697725266345,12.697725266345
"EL54",2018,NA,13.2630613394978
"EL54",2019,NA,13.0098635661413
"EL54",2020,NA,12.6717990385862
"EL61",2009,16.4575435195636,16.4575435195636
"EL61",2010,16.5843502231388,16.5843502231388
"EL61",2011,15.349079872329,15.349079872329
"EL61",2012,16.0106134828535,16.0106134828535
"EL61",2013,17.2851286241568,17.2851286241568
"EL61",2014,17.0945774586344,17.0945774586344
"EL61",2015,NA,14.5452907465595
"EL61",2016,15.8569369331274,15.8569369331274
"EL61",2017,12.3653992073402,12.3653992073402
"EL61",2018,NA,14.4380920182031
"EL61",2019,NA,13.9361433398578
"EL61",2020,NA,13.5754886897316
"EL62",2009,14.9228383989586,14.9228383989586
"EL62",2010,16.8843748973088,16.8843748973088
"EL62",2011,14.9844499844788,14.9844499844788
"EL62",2012,13.7989424110919,13.7989424110919
"EL62",2013,16.6609061764594,16.6609061764594
"EL62",2014,15.803752304373,15.803752304373
"EL62",2015,NA,14.4980272895523
"EL62",2016,NA,14.0442775138944
"EL62",2017,14.9662386809745,14.9662386809745
"EL62",2018,NA,13.0441975493019
"EL62",2019,NA,13.0955157580616
"EL62",2020,NA,12.5272198939307
"EL63",2009,16.4549754866426,16.4549754866426
"EL63",2010,16.7596306510288,16.7596306510288
"EL63",2011,15.1988845414294,15.1988845414294
"EL63",2012,15.8717163124931,15.8717163124931
"EL63",2013,19.5530587819754,19.5530587819754
"EL63",2014,17.4606909807705,17.4606909807705
"EL63",2015,NA,16.69984331613
"EL63",2016,15.1045195751769,15.1045195751769
"EL63",2017,13.6490355783147,13.6490355783147
"EL63",2018,NA,16.0562580910073
"EL63",2019,NA,15.7464783320533
"EL63",2020,NA,15.2300128953374
"EL64",2009,16.8343546748632,16.8343546748632
"EL64",2010,17.8740663001188,17.8740663001188
"EL64",2011,17.6903071650866,17.6903071650866
"EL64",2012,18.2622640437358,18.2622640437358
"EL64",2013,17.7854216997868,17.7854216997868
"EL64",2014,19.8495560079738,19.8495560079738
"EL64",2015,NA,16.9641647755849
"EL64",2016,15.6070557759088,15.6070557759088
"EL64",2017,15.3528741855155,15.3528741855155
"EL64",2018,NA,16.2206475238816
"EL64",2019,NA,16.2285529964403
"EL64",2020,NA,16.3329234270578
"EL65",2009,20.079514832189,20.079514832189
"EL65",2010,15.167090099727,15.167090099727
"EL65",2011,16.8166995932765,16.8166995932765
"EL65",2012,16.5934933628223,16.5934933628223
"EL65",2013,17.6434293767178,17.6434293767178
"EL65",2014,17.5509911291743,17.5509911291743
"EL65",2015,NA,16.0763442447186
"EL65",2016,15.7776045563347,15.7776045563347
"EL65",2017,13.5445456648956,13.5445456648956
"EL65",2018,NA,15.4364677783973
"EL65",2019,NA,15.4523273656533
"EL65",2020,NA,14.9059679987937
"ES11",2009,20.4751434647238,20.4751434647238
"ES11",2010,20.0731898711805,20.0731898711805
"ES11",2011,21.6096372365708,21.6096372365708
"ES11",2012,20.0010600384223,20.0010600384223
"ES11",2013,19.8940768434292,19.8940768434292
"ES11",2014,20.2823441318112,20.2823441318112
"ES11",2015,NA,20.1423549109095
"ES11",2016,20.1377312964393,20.1377312964393
"ES11",2017,20.6385854478923,20.6385854478923
"ES11",2018,20.5911161622014,20.5911161622014
"ES11",2019,20.8804884120854,20.8804884120854
"ES11",2020,20.3956860152004,20.3956860152004
"ES12",2009,20.0571643087476,20.0571643087476
"ES12",2010,19.8237106463366,19.8237106463366
"ES12",2011,19.3917097319615,19.3917097319615
"ES12",2012,19.4120077574305,19.4120077574305
"ES12",2013,19.1270434596209,19.1270434596209
"ES12",2014,19.488155565479,19.488155565479
"ES12",2015,NA,19.6675050768864
"ES12",2016,19.1279149918151,19.1279149918151
"ES12",2017,19.9151723509861,19.9151723509861
"ES12",2018,19.6002709889972,19.6002709889972
"ES12",2019,19.7257725420536,19.7257725420536
"ES12",2020,19.2953389022091,19.2953389022091
"ES13",2009,18.7791810909887,18.7791810909887
"ES13",2010,19.0555212847485,19.0555212847485
"ES13",2011,18.927781384033,18.927781384033
"ES13",2012,18.3213796499737,18.3213796499737
"ES13",2013,18.7778984142685,18.7778984142685
"ES13",2014,20.5837979937988,20.5837979937988
"ES13",2015,NA,19.2017471712704
"ES13",2016,18.3444002894206,18.3444002894206
"ES13",2017,19.1706705178668,19.1706705178668
"ES13",2018,19.0323342908671,19.0323342908671
"ES13",2019,19.0184303092656,19.0184303092656
"ES13",2020,18.4139593627937,18.4139593627937
"ES21",2009,21.3101926618865,21.3101926618865
"ES21",2010,21.284467518362,21.284467518362
"ES21",2011,21.2919869657792,21.2919869657792
"ES21",2012,21.6406009281954,21.6406009281954
"ES21",2013,21.1097401151509,21.1097401151509
"ES21",2014,21.0911488293432,21.0911488293432
"ES21",2015,NA,20.6335823083683
"ES21",2016,21.00630548287,21.00630548287
"ES21",2017,21.3505913614178,21.3505913614178
"ES21",2018,21.3393663553529,21.3393663553529
"ES21",2019,21.5332996202557,21.5332996202557
"ES21",2020,21.2878613967479,21.2878613967479
"ES22",2009,19.9404282029068,19.9404282029068
"ES22",2010,18.9606269025173,18.9606269025173
"ES22",2011,19.0504827930819,19.0504827930819
"ES22",2012,18.8685358964198,18.8685358964198
"ES22",2013,18.4889270484142,18.4889270484142
"ES22",2014,19.8126186629495,19.8126186629495
"ES22",2015,NA,19.0090992800917
"ES22",2016,18.8790442357694,18.8790442357694
"ES22",2017,18.9946654849344,18.9946654849344
"ES22",2018,19.4218434774504,19.4218434774504
"ES22",2019,19.6960016042956,19.6960016042956
"ES22",2020,19.0591017685395,19.0591017685395
