"sender","year","count"
"FI19","1990","2"
"PL63","1993","12"
"UKF1","1981","2"
"ITH4","2002","4"
"NL34","2012","1"
"PL42","2001","4"
"PL84","2008","3"
"CZ08","2014","8"
"CZ01","1969","2"
"EL30","1981","4"
"FRF1","1979","71"
"PL41","2003","5"
"UKG2","2006","61"
"BG42","2007","2"
"RO22","2007","8"
"SI04","1991","1"
"BE21","2010","16"
"FRL0","1995","4"
"UKC2","1978","55"
"ES62","1996","3"
"RO22","2010","3"
"UKE3","1993","4"
"CZ03","2014","9"
"DE13","2000","35"
"NO06","1992","10"
"HR05","1996","13"
"PL84","2015","7"
"SE33","1999","3"
"CH01","1993","10"
"DED5","2004","13"
"EL62","2008","2"
"DE27","2011","4"
"CH04","1998","33"
"RO42","1998","2"
"UKK4","1969","1"
"CH02","2011","68"
"FRG0","1993","7"
"AT13","1987","37"
"DE71","1985","4"
"IE06","1988","64"
"ITF1","2012","6"
"HU12","1993","2"
"FR10","1975","2"
"FRF1","1992","10"
"FRK2","1967","1"
"UKJ2","1997","19"
"SK01","1989","2"
"DE25","2006","7"
"HR06","2016","6"
"UKK2","1986","1"
"HR05","2021","17"
"HR06","2014","3"
"BG41","1998","7"
"DEB2","2002","2"
"FRI2","2013","16"
"UKD4","1995","40"
"ITH1","1994","1"
"UKM5","1983","48"
"ES11","1979","1"
"DE24","1990","1"
"UKF2","2016","4"
"PT11","1994","10"
"EL30","2006","8"
"CZ07","2008","7"
"RO32","1989","1"
"BE22","2013","34"
"CH02","2001","10"
"SE21","2001","19"
"NO06","1991","3"
"DE60","1985","3"
"HU11","2004","61"
"UKF2","2019","4"
"AT13","2002","7"
"SK02","2021","10"
"PT11","1989","5"
"DE11","2009","14"
"MT00","2009","11"
"IE06","1998","8"
"CZ03","2002","1"
"FRB0","1989","1"
"UKK4","1998","7"
"DK01","1984","1"
"ITI1","1982","5"
"ES61","1969","1"
"ES21","1978","1"
"DE92","1986","14"
"HU31","2021","7"
"SK03","2015","7"
"DE26","2003","3"
"RO31","2015","2"
"CZ01","2002","13"
"DEB1","2013","20"
"ITH2","2007","1"
"HR02","2006","3"
"ITH1","2002","1"
"BE33","2007","3"
"PT11","1990","4"
"FRC2","2021","10"
"ITF3","1991","26"
"ES42","2008","13"
"DEA1","2008","31"
"CH01","1989","18"
"BE21","1993","9"
"NL12","1999","1"
"EE00","2006","13"
"DE92","1983","1"
"AT11","2019","5"
"DEF0","1974","1"
"SI03","2014","6"
"FRB0","2007","45"
"ITF1","2009","10"
"NL32","1988","6"
"FRI3","1990","6"
"DK01","1981","3"
"ITH4","1988","7"
"ITG2","2004","9"
"UKJ1","1963","3"
"SE32","2020","58"
"RO11","2008","9"
"PL51","2003","5"
"PL63","1980","1"
"UKM8","1993","8"
"ITI1","1981","4"
"AT32","2008","19"
"SE32","2018","4"
"DE14","1986","1"
"FRB0","2001","16"
"BG31","2014","10"
"DE26","1985","2"
"HR03","2001","47"
"DEB3","1988","4"
"PL61","1995","30"
"DK01","1979","1"
"BE33","2004","20"
"PL71","2004","4"
"BE24","1992","21"
"CH03","1993","181"
"DE12","1973","1"
"DE92","1988","3"
"FRB0","2011","7"
"IE06","1981","12"
"AT22","1993","3"
"AT31","2005","2"
"AT22","1997","3"
"DE94","2015","20"
"SE23","2018","79"
"ITC4","1987","16"
"ITH5","1979","2"
"BE23","1986","2"
"DE14","1993","1"
"DEG0","1997","1"
"UKE2","2007","73"
"DE23","2020","34"
"NL12","2015","4"
"CZ03","1983","1"
"RO41","2014","2"
"UKG3","1965","2"
"IS00","2008","1"
"HU33","2021","127"
"CZ08","2006","1"
"FRH0","2002","25"
"PT11","1997","11"
"UKJ4","1993","25"
"FRF3","2007","53"
"PL41","1996","14"
"DEA3","2005","3"
"ITF4","1993","13"
"EL54","2001","1"
"HR03","2008","13"
"DEA3","1997","2"
"UKC2","1974","1"
"UKI5","1969","4"
"SE11","2022","1"
"NL13","2015","3"
"ES22","2024","1"
"DED2","2004","19"
"PT18","1996","4"
"UKJ4","1994","3"
"ES53","2011","4"
"DE21","1984","9"
"BE32","2012","3"
"DEA1","1990","4"
"UKD7","1995","9"
"UKH2","2000","3"
"CZ02","2007","1"
"DE71","1972","1"
"ES41","1980","3"
"CZ07","1994","11"
"FI1C","2010","7"
"AT33","2009","7"
"EL30","1980","5"
"FRI1","1972","1"
"EL30","2002","17"
"PL22","2012","156"
"FI1D","1991","8"
"DE91","1976","3"
"CH03","1980","48"
"AT32","1994","1"
"DEA3","2012","9"
"ES30","1979","6"
"UKD3","1976","19"
"BG41","1997","9"
"DE14","1995","9"
"HU32","1996","11"
"CZ07","1984","1"
"RO11","2002","6"
"HR05","1994","2"
"EL61","2009","13"
"DK05","2010","9"
"IE05","2002","13"
"CH02","1999","4"
"UKJ1","1977","77"
"HR03","2000","5"
"BE10","1989","37"
"PL92","2014","98"
"UKD7","1973","34"
"UKM9","2018","3"
"DE60","1991","10"
"FRK1","2005","55"
"FI1D","1976","1"
"RO12","1996","1"
"DE73","2016","34"
"UKK4","2004","25"
"UKJ4","1983","1"
"HU33","2010","7"
"BE32","2001","2"
"AT12","2010","2"
"SI03","2021","94"
"DK05","2005","4"
"DEA2","1994","12"
"CH01","1996","6"
"HR06","2006","1"
"PL61","2004","5"
"MT00","2000","10"
"NL34","2009","1"
"SE11","1993","28"
"DEE0","2007","11"
"UKG1","1990","6"
"NO07","2011","6"
"FRM0","2011","1"
"PL92","2017","6"
"DE21","1990","31"
"PT15","2003","6"
"SK03","2011","4"
"PL84","2010","7"
"DED2","1990","97"
"DED5","2008","33"
"EL65","2008","1"
"ITC2","2011","1"
"ES24","2004","3"
"DEG0","2004","21"
"UKJ4","2009","61"
"UKK2","2003","41"
"PL92","2007","2"
"SE33","2003","55"
"ITF1","2001","1"
"UKJ1","2024","6"
"ITF3","1996","5"
"CZ07","2013","20"
"ITC3","2009","6"
"BE24","1980","6"
"UKC1","2001","98"
"UKG2","1994","2"
"DE27","2002","2"
"HR05","1979","1"
"PL82","2005","2"
"PL63","2009","7"
"AT12","2003","7"
"DE50","1993","1"
"ES22","2003","29"
"FRJ2","1983","1"
"PL61","1998","3"
"DE73","2013","11"
"PL21","1988","2"
"ITH4","2010","13"
"UKM5","1971","10"
"ES30","1978","1"
"SK02","2012","7"
"CH05","2014","10"
"CZ03","1999","1"
"FRJ2","1986","9"
"RO22","2011","19"
"EL52","2001","18"
"SE32","1994","1"
"DE73","2011","6"
"ES24","1994","46"
"RO41","2001","3"
"CH02","1992","4"
"FRC2","2001","6"
"ES43","1999","11"
"NL34","2013","1"
"UKD6","2003","1"
"AT32","2015","43"
"DE27","2008","2"
"FRI1","1995","42"
"DE21","1991","21"
"UKE4","1980","7"
"DE25","2004","10"
"FRE2","2001","3"
"RO22","2008","8"
"BE33","1969","1"
"CZ05","2012","6"
"HU11","1975","1"
"ES21","1999","7"
"ES42","1991","2"
"UKK2","1987","1"
"NL33","1980","55"
"UKK1","1987","2"
"BE24","1983","1"
"BG41","1993","13"
"ITF2","2021","5"
"DE60","1995","11"
"BE22","1997","4"
"NO0A","2001","1"
"CZ02","1989","1"
"FI1B","2002","6"
"DEA1","2009","90"
"ITH3","1988","1"
"SE31","1998","7"
"IE05","1993","3"
"FRG0","1999","10"
"IS00","2001","3"
"RO42","2003","25"
"NO08","1999","5"
"DE26","2007","9"
"DE71","1992","43"
"NL22","1999","24"
"EL30","1996","7"
"ITF2","2016","11"
"NL22","1986","4"
"NO0B","2011","1"
"HU22","2019","29"
"HR03","2005","5"
"PT15","1996","6"
"DE12","1980","3"
"CH02","1980","1"
"ITH4","2001","85"
"ITC1","2002","11"
"PL82","2019","140"
"IE06","1985","27"
"EL51","2011","38"
"DE60","1980","1"
"UKL2","2000","8"
"CH05","2012","6"
"CH05","2017","12"
"FI1D","2008","18"
"DE26","1997","4"
"DED4","2006","1"
"FI19","2004","8"
"UKD1","2011","3"
"DE13","1994","3"
"UKM8","1996","406"
"FRG0","1996","28"
"NL42","1992","3"
"CH02","2005","81"
"NO02","2011","4"
"DE30","1991","5"
"ES70","1991","9"
"NO09","2020","23"
"UKK1","1982","1"
"NL41","1995","5"
"NL13","2017","4"
"SE12","1973","15"
"ITC3","2002","2"
"NL41","1993","1"
"DE60","1990","3"
"RO32","1984","13"
"AT12","2008","164"
"HU23","1971","1"
"ITF2","1999","1"
"BE24","1996","36"
"UKC1","1997","16"
"PL21","1998","7"
"ITH4","1992","1"
"BE35","2008","10"
"HU23","2008","18"
"CY00","2003","1"
"SE31","2009","3"
"UKE1","1985","2"
"RO12","1997","5"
"PL81","1994","3"
"BE33","2005","5"
"DK01","1974","1"
"PL63","2011","26"
"NO08","1998","78"
"DE91","1967","1"
"DK02","1996","1"
"FI1B","1998","6"
"DE72","2008","16"
"ES24","1991","47"
"DE23","1992","1"
"NO07","2005","1"
"ITC1","1986","1"
"HU11","2002","164"
"NL13","2014","41"
"UKH3","2000","76"
"HU21","2018","77"
"PL52","2010","21"
"NO07","2007","3"
"DEG0","1999","2"
"EL54","2004","1"
"DEB2","2004","2"
"ES24","2006","7"
"ES43","2007","5"
"DE73","2008","117"
"SE22","2000","12"
"PL61","1973","1"
"NL33","1990","5"
"AT31","1990","1"
"HR03","2015","46"
"DEC0","2012","7"
"ES21","1989","1"
"IS00","2012","4"
"DEA1","1998","4"
"CH04","1967","1"
"FRG0","1986","4"
"FI1B","2000","8"
"DEB3","2007","8"
"ES24","1996","55"
"PT20","2021","4"
"SE21","2002","5"
"FR10","1973","1"
"UKN0","1993","4"
"DEA1","2001","5"
"UKM5","1977","1"
"DEA3","2004","3"
"CZ05","2013","6"
"NL33","1991","6"
"BE33","2013","8"
"BG41","1977","1"
"BG33","2013","8"
"BE35","2003","2"
"RO22","2019","19"
"IE04","2002","2"
"BE35","1996","2"
"RO42","1993","22"
"FI19","1986","4"
"DE21","1997","12"
"FR10","1977","2"
"EL30","1998","17"
"EL52","1990","10"
"PL41","1999","23"
"UKD6","2002","1"
"AT33","1997","3"
"UKM5","2007","41"
"PT16","1988","8"
"RO42","1994","11"
"SE22","1999","56"
"PL52","2016","25"
"NL33","1978","4"
"ES22","1988","1"
"PL62","2012","8"
"EL63","2007","8"
"NL41","2024","8"
"ITH5","1982","2"
"RO32","1983","4"
"CZ08","2019","5"
"MT00","1972","1"
"RO32","2002","13"
"EL53","2020","9"
"FRC2","2008","7"
"ES61","1990","3"
"FI1B","1989","14"
"UKC1","1993","1"
"UKM5","1989","3"
"NL32","1993","6"
"UKD6","2008","61"
"FI1C","1980","1"
"DED4","2010","5"
"ES13","2003","5"
"HR05","1999","4"
"UKK2","1990","6"
"BE35","2010","4"
"ES11","1998","6"
"PT18","2008","14"
"FRD2","1996","3"
"UKF1","2003","17"
"EL63","1983","1"
"SE11","1979","8"
"FRC1","2009","10"
"ITH1","2011","15"
"PL84","2002","2"
"HU33","2020","17"
"DE23","2011","9"
"DE73","1997","10"
"DE25","2011","12"
"PL51","1973","4"
"HU11","1981","9"
"FRG0","1991","1"
"EL30","1990","2"
"ITH4","1985","1"
"PL91","1982","1"
"LU00","2017","47"
"NL22","1971","2"
"DE11","1980","2"
"UKC1","1989","5"
"FRI2","1997","1"
"DE25","2009","31"
"CH02","2000","16"
"FRC2","1987","19"
"AT12","2011","23"
"ES21","1998","5"
"NO06","2000","8"
"RO22","2009","5"
"ES70","1983","1"
"EL51","2003","3"
"IS00","1989","1"
"DE92","2013","18"
"DEG0","1994","1"
"PL84","2019","45"
"RO31","1997","2"
"ES22","1990","8"
"UKH1","1961","2"
"PL21","1989","5"
"BG41","2008","121"
"ITC4","1984","1"
"CZ06","2022","1"
"DE92","1998","9"
"UKD3","1973","5"
"ITF2","2017","16"
"ITF6","2021","3"
"FRI1","1993","5"
"ITH3","1992","85"
"DE91","1973","15"
"NL13","2021","7"
"DE21","1969","9"
"PL51","1997","1"
"NO07","2008","37"
"FRI1","1991","3"
"SK04","1980","1"
"DEA5","1981","1"
"SK03","2009","7"
"BE31","1995","34"
"ITI4","1987","5"
"UKD3","1992","7"
"ITH4","1980","1"
"UKH1","1980","46"
"DEA4","2002","9"
"PL84","1998","1"
"NL11","1987","10"
"PL82","2015","23"
"FRG0","2006","10"
"UKH3","1997","4"
"PL71","2005","6"
"IE05","2008","9"
"CH04","1991","4"
"UKH3","2003","19"
"DE40","1998","1"
"FRF3","2002","8"
"FRI3","2007","8"
"UKE1","1997","1"
"BE31","1983","6"
"ITF3","1988","4"
"CH03","2002","5"
"ITI1","1989","10"
"ES52","1988","16"
"NL33","1983","65"
"LT02","2022","2"
"DED4","1999","3"
"SK02","2009","76"
"SE11","1998","12"
"AT32","2018","13"
"PL71","1985","2"
"PL71","2010","7"
"HR05","1987","85"
"FRK2","1981","2"
"CH05","1993","3"
"UKE4","1991","31"
"EE00","2001","1"
"BG32","2021","14"
"FI1B","1997","61"
"BG31","2017","1"
"DEB3","1998","6"
"DK04","2002","16"
"BG41","1986","47"
"PT20","2012","5"
"ITC4","1989","2"
"FRE1","2001","73"
"HU33","1969","1"
"SK03","2013","31"
"SE22","1983","25"
"PL81","2001","3"
"DE27","2014","5"
"UKD7","1986","27"
"ITF6","1999","2"
"PL71","1999","14"
"BE24","1991","57"
"ITH1","2003","3"
"DK01","1990","37"
"RO22","2020","5"
"ITC3","2007","13"
"SI04","2000","4"
"PL72","2001","1"
"RO32","1982","3"
"NO0B","2017","2"
"ES61","1993","4"
"PT30","2009","6"
"SK04","1994","1"
"ITF1","1990","1"
"CZ08","2021","16"
"NL31","1978","1"
"DE60","1956","1"
"NL11","1993","4"
"UKD4","2006","29"
"BG41","2005","353"
"DE23","2005","16"
"EL30","1997","21"
"FRE1","2000","45"
"ITG1","1987","1"
"EL52","1988","6"
"ES62","2005","17"
"ITC4","1969","1"
"AT21","2021","4"
"BE35","2021","32"
"EL52","2005","10"
"PL21","1997","107"
"LV00","1998","8"
"FRD1","1992","2"
"NL42","1996","19"
"DE24","1998","2"
"UKD6","2010","2"
"FI1C","2007","4"
"PL62","2007","3"
"DE40","1986","1"
"DE72","2002","13"
"DE91","1988","4"
"UKD7","1994","13"
"EL30","1992","7"
"SK03","2018","18"
"HU23","2001","4"
"ES41","1998","253"
"ES43","2004","2"
"FRH0","1984","2"
"FRJ1","1991","10"
"SE21","1998","3"
"DE26","1995","12"
"DEF0","1986","25"
"HU33","2000","5"
"ES30","1964","1"
"BE21","2000","10"
"UKK1","1976","9"
"UKM8","1960","2"
"NO0A","2002","9"
"DE71","1975","1"
"FI19","2023","1"
"NO0A","2003","6"
"FI19","2011","67"
"EL63","2008","4"
"NL22","1987","4"
"MT00","2012","6"
"UKC1","2004","17"
"NL11","1976","1"
"SI04","2012","10"
"AT31","2006","1"
"CZ03","2010","3"
"FI1D","1998","13"
"PT11","1986","1"
"FI1C","2009","9"
"UKE4","1975","8"
"NL31","1984","13"
"DE94","2005","40"
"DK05","1995","2"
"ES53","1986","1"
"NL32","2000","36"
"ITI1","1995","8"
"DE73","2001","1"
"ITF4","1995","15"
"FRF1","1996","7"
"UKM7","1969","2"
"FRE1","2003","6"
"DE94","2014","121"
"IE06","1990","16"
"FRI1","1976","1"
"HU12","2002","31"
"UKH3","1984","3"
"FRJ2","2003","17"
"RO12","2019","6"
"ES43","2001","6"
"FRK1","2012","32"
"UKJ1","1965","10"
"NO0A","2004","8"
"NO08","1986","1"
"ITI3","2003","7"
"UKG3","1980","14"
"ES52","1983","1"
"EL30","1979","2"
"PL41","1980","1"
"UKK4","1974","1"
"CH05","2009","2"
"UKJ4","1985","1"
"FRI2","1992","4"
"RO21","2005","5"
"ITI2","2017","1"
"ES12","1998","14"
"HU31","2005","2"
"BG34","2019","5"
"BE22","2011","4"
"LI00","2018","15"
"DED5","1999","3"
"DK04","1998","7"
"LT02","2003","2"
"UKH2","1976","1"
"HR05","2003","7"
"UKE2","2023","1"
"ITG1","1983","1"
"UKL2","1993","13"
"DE11","1992","27"
"UKH2","1998","4"
"AT13","1992","3"
"UKJ1","1957","1"
"UKM6","2019","101"
"PL51","2004","5"
"UKI5","1955","1"
"ITF6","2005","2"
"PL63","2008","56"
"FRC1","2001","1"
"CH07","2013","20"
"PL72","2013","26"
"DEB2","2008","93"
"HU32","2000","5"
"DE71","1997","81"
"PL82","1998","3"
"FRJ2","1982","3"
"CY00","2011","29"
"FI1B","2006","15"
"NL32","1986","9"
"DE23","2007","22"
"RO41","2015","1"
"ITF3","2003","22"
"ITF5","2019","33"
"PL91","1992","6"
"UKL1","1980","4"
"DK03","1983","1"
"DE12","1982","3"
"CH01","2025","1"
"BE33","2011","19"
"DED5","2005","3"
"ITG1","1995","5"
"DE14","1977","1"
"DEA2","1976","20"
"UKL1","1997","11"
"PL91","1984","2"
"RO11","2012","30"
"BG42","2014","7"
"RO12","2009","11"
"FR10","1961","2"
"DE50","1997","2"
"DK05","2011","21"
"DE91","1993","11"
"DEB1","2016","6"
"UKG3","1992","6"
"FRB0","1994","1"
"BE22","1995","6"
"ES12","2008","6"
"BE31","1996","3"
"PL61","2007","5"
"UKJ2","1981","1"
"PL51","1991","13"
"DE91","1974","1"
"DE71","2002","91"
"DEB3","2006","5"
"UKJ1","1972","27"
"ES11","1982","1"
"DE23","1985","7"
"FI19","2022","2"
"ES11","2010","12"
"DE73","1999","2"
"FI19","1998","2"
"RO21","1998","7"
"ES23","2012","7"
"NO02","2017","3"
"UKJ2","1980","3"
"EL65","2021","3"
"CZ04","2009","91"
"UKE2","1988","9"
"ES12","1996","5"
"UKL2","1976","1"
"UKM8","1984","13"
"CZ02","2016","3"
"IS00","2003","1"
"UKK1","2023","1"
"FRI3","2012","10"
"DE80","2003","22"
"DEE0","2001","4"
"DEB3","1994","18"
"EL43","2005","5"
"ES22","1982","3"
"UKF1","1986","3"
"UKL1","1981","11"
"UKK4","1999","6"
"FRC1","1992","15"
"HU12","2014","16"
"BE22","2009","7"
"FRF3","1998","4"
"DK04","2000","4"
"SI03","2019","6"
"DED5","1990","9"
"FRJ1","1983","1"
"PT18","1993","3"
"DED5","1992","10"
"UKI5","1962","1"
"UKJ3","1988","9"
"ES51","1980","19"
"AT11","2020","2"
"PL42","2012","8"
"ITC4","2022","15"
"DEA5","1995","3"
"FRE2","1991","1"
"ES22","1991","16"
"IS00","1998","1"
"SK02","2010","3"
"LV00","2006","2"
"NL22","1993","31"
"HU11","1980","5"
"UKK1","1964","1"
"DED2","2006","36"
"AT34","2015","1"
"ITF3","1995","6"
"NL31","2002","4"
"PL91","1994","7"
"DE12","1991","4"
"ITF3","1993","1"
"PL62","2014","10"
"BG33","2000","1"
"EL61","2016","12"
"BE23","1987","7"
"HR02","2015","11"
"EL64","2017","1"
"ES23","2004","1"
"ES43","2006","3"
"UKK1","1981","4"
"UKK4","1989","1"
"RO41","2006","8"
"RO31","1994","2"
"DE12","1990","7"
"UKM6","2013","2"
"SE12","1999","25"
"UKE4","1987","9"
"ITH1","2008","2"
"CZ02","2009","2"
"SK04","2006","2"
"CH07","2008","14"
"AT33","1993","8"
"PL92","2008","2"
"HU33","1997","1"
"DE13","2002","6"
"DE91","1991","3"
"SE32","2021","4"
"FRK1","2009","5"
"RO12","1984","1"
"PL81","1997","9"
"PL51","1970","1"
"ITC1","1988","6"
"SE32","2011","7"
"CZ08","2010","1"
"SE31","1999","1"
"DEG0","2008","19"
"RO11","2005","3"
"UKM8","1969","125"
"PL81","1989","1"
"ES21","1994","5"
"ITC3","1983","15"
"FRF1","1998","27"
"DK04","1987","2"
"UKD4","1976","3"
"FRD1","2014","43"
"BE22","2015","22"
"ES11","1993","5"
"EL43","2008","17"
"ITH5","1983","3"
"DK03","1993","11"
"DE94","2009","21"
"CH04","1989","6"
"UKJ3","1982","1"
"SK04","2010","2"
"SK04","1985","1"
"SE12","1980","1"
"BG41","2002","9"
"RO11","2004","4"
"UKM7","1979","57"
"UKM7","1973","4"
"HU33","2006","10"
"PL22","1987","3"
"UKE2","1998","9"
"UKC1","1979","7"
"DEF0","1984","23"
"DE23","2004","17"
"SE32","2016","15"
"PL42","2011","8"
"FI1C","2025","1"
"RO12","2016","9"
"BE31","1991","2"
"DE71","1991","2"
"SE11","1964","1"
"EL51","2002","2"
"FRB0","2003","4"
"PT20","2003","3"
"SK01","2005","23"
"PL92","2015","3"
"HR02","2013","14"
"LT01","1987","1"
"EL51","2010","18"
"RO32","2010","7"
"PL72","2008","85"
"IE04","1981","1"
"DE14","1990","5"
"DK03","1999","1"
"IE04","2004","17"
"FI1B","1994","7"
"BE35","1991","41"
"FRI3","2011","17"
"HR02","2002","1"
"EL52","1996","2"
"UKC2","1977","2"
"DEF0","2004","8"
"SE33","2000","78"
"BE24","1993","46"
"UKM8","1913","1"
"AT22","1995","1"
"PT16","1982","3"
"CH07","2016","8"
"CY00","2009","7"
"PL51","2000","21"
"UKD3","1967","1"
"RO22","2018","3"
"UKF1","1976","2"
"NL23","2020","2"
"SE11","1995","19"
"ES53","2012","17"
"DEA3","1993","3"
"FRD2","1999","1"
"RO42","1969","1"
"DE12","2023","1"
"UKM7","1974","3"
"SI03","2008","2"
"EL63","1999","5"
"UKJ3","1984","7"
"FRJ2","1984","17"
"ES51","1987","43"
"CH05","2005","2"
"BE10","1990","2"
"DE12","1971","1"
"PL61","1987","2"
"UKJ2","1988","5"
"BG31","1985","1"
"UKK3","2007","2"
"SE33","1994","1"
"FRI1","1990","1"
"SE12","1997","18"
"UKM7","1968","1"
"HR03","2014","49"
"UKH1","1974","82"
"HU11","1966","3"
"RO31","2005","4"
"BG42","1996","7"
"FI1C","1991","17"
"FRL0","1993","4"
"UKH2","1994","1"
"SE11","1996","475"
"UKD4","1997","3"
"HR06","2007","1"
"UKC1","1994","6"
"ES51","1976","34"
"UKM7","2022","4"
"FRF1","1999","5"
"PL51","1972","1"
"FRK1","1993","2"
"ITC3","1998","5"
"NL41","1997","5"
"NO06","1995","19"
"DE94","2003","13"
"DE23","2009","4"
"DK05","2006","5"
"EL64","2010","1"
"HR03","2011","2"
"ITF4","1981","1"
"UKE3","1980","19"
"AT22","1989","1"
"CZ04","2003","3"
"CH02","1985","5"
"PL63","1985","9"
"RO21","1996","7"
"LT02","2014","52"
"PT18","2000","7"
"PL42","2021","46"
"DE91","1968","1"
"ES21","1974","1"
"NO0B","2014","1"
"EL52","1987","5"
"ITF5","2011","2"
"FRI1","1988","5"
"FRJ1","1982","1"
"EL52","1985","1"
"EL53","2008","1"
"RO12","2021","76"
"ES52","1960","1"
"BE31","2009","4"
"ITH3","1989","9"
"RO22","2003","7"
"CZ06","1983","3"
"ES53","1994","30"
"DK05","2004","3"
"DE13","2022","1"
"SE32","2014","17"
"CZ01","1997","33"
"UKH3","1974","1"
"ES30","1976","9"
"SI04","2011","17"
"CZ08","2012","4"
"UKI5","1978","83"
"RO42","2005","10"
"DK04","2001","8"
"AT13","1993","31"
"EL41","2009","1"
"DK01","2022","16"
"DE80","2001","1"
"UKN0","2022","3"
"ES21","1991","3"
"NO08","1991","4"
"SE23","2005","1"
"RO42","2001","2"
"DE72","2001","22"
"EL61","2005","3"
"IE04","1985","1"
"SE11","1987","4"
"NL12","2013","2"
"PT17","1996","3"
"PT16","2023","7"
"AT22","2004","13"
"DE92","1984","18"
"IE04","1997","6"
"NL33","1982","1"
"CH01","1984","1"
"UKE2","1999","10"
"ES11","1990","1"
"SE33","2006","6"
"ES53","2005","1"
"SK01","1996","11"
"ES70","1998","2"
"ES42","2005","3"
"DEA3","2011","33"
"UKM7","1984","7"
"NL32","1990","7"
"DEA4","2005","2"
"AT31","2004","3"
"FI1D","1994","3"
"BE23","1996","3"
"FR10","1959","1"
"SE33","1992","18"
"ITH4","1986","1"
"UKD7","1984","3"
"CZ07","1975","1"
"EL61","2014","4"
"LT02","1985","1"
"FRD2","1993","3"
"CZ04","2021","4"
"SE33","1990","2"
"DEE0","2003","83"
"DE27","2015","19"
"UKJ2","1987","13"
"CH04","1982","5"
"ES51","1973","3"
"AT33","2007","36"
"MT00","2004","1"
"PL63","1997","2"
"UKM7","1967","1"
"PT16","1960","1"
"ES42","2006","49"
"PL42","2018","36"
"UKH3","1971","1"
"NL42","1991","8"
"LT02","1992","1"
"FI1C","2005","3"
"UKN0","1972","3"
"DE72","1998","4"
"BG33","2003","1"
"ITI3","2004","5"
"IE04","2007","5"
"DK04","1970","1"
"BG31","2016","8"
"UKD7","1999","13"
"DE22","2006","1"
"PL62","2004","5"
"HR03","2016","16"
"EL62","2017","1"
"FI1B","1979","4"
"ITH1","1993","4"
"SK02","1997","1"
"UKG2","2001","16"
"BE24","1987","7"
"DEG0","1998","1"
"ITF2","2007","9"
"DE30","1986","4"
"AT21","2016","7"
"ITG1","1992","2"
"NL32","1972","1"
"FI19","1999","3"
"NL11","1994","15"
"FRH0","1994","3"
"ITI3","2006","27"
"DK03","1988","1"
"ITC4","1980","3"
"RO32","1997","4"
"PL61","1994","5"
"UKD4","1978","4"
"RO41","1999","1"
"ITH3","1982","16"
"NL11","1985","2"
"FI19","1995","9"
"DED4","1991","3"
"SE11","2023","1"
"HU12","1981","2"
"NL33","1988","136"
"NO06","2003","1"
"PL63","1982","34"
"FI1D","2006","7"
"UKH2","2008","25"
"NL11","1995","15"
"PL62","1999","61"
"EL63","1994","1"
"NL32","2047","1"
"DE73","2006","7"
"DE80","2008","5"
"ITF5","2008","1"
"UKJ4","2001","9"
"IE06","2023","8"
"HU32","1995","3"
"PL84","2007","12"
"DEA4","1994","10"
"RO41","2010","9"
"LT02","2008","7"
"DE23","2003","1"
"UKG1","1980","13"
"ITI3","1993","2"
"PL84","2004","1"
"FRK1","2022","1"
"CZ07","1983","1"
"PL52","2021","22"
"RO41","2000","2"
"FI19","1989","3"
"DE72","1999","15"
"NL33","1987","15"
"HR05","1995","26"
"ES62","2003","8"
"SE22","1991","7"
"SE22","1987","1"
"RO41","2009","1"
"HR06","2011","2"
"UKH3","2004","17"
"UKE4","1973","2"
"IS00","2010","13"
"UKL1","1983","3"
"DE22","2019","5"
"PL41","1998","10"
"DEA4","2011","78"
"DE27","2007","1"
"FRC1","2002","3"
"DED5","2001","4"
"HR05","2004","13"
"FRD2","2013","22"
"DE80","2006","16"
"CZ05","1998","2"
"NL41","1989","5"
"FRH0","1998","15"
"PT20","2009","5"
"PT11","1983","1"
"DEA5","1993","79"
"PL72","2006","35"
"DK04","1993","11"
"HR03","2021","6"
"DEC0","2001","1"
"ES41","1983","2"
"PL84","1995","1"
"HU22","2012","14"
"PL42","2006","3"
"UKD6","2023","1"
"PL63","2003","13"
"BE24","1975","1"
"ES51","1984","4"
"HR03","1991","2"
"ITG2","1996","1"
"ES42","2004","5"
"NO07","1987","1"
"EL51","1996","1"
"UKI5","1960","1"
"UKJ2","1975","9"
"CH03","1996","3"
"DE23","2006","12"
"PL62","2002","12"
"CZ07","1998","11"
"NL41","1985","2"
"HU33","2003","18"
"DEA4","1997","2"
"DE91","2001","38"
"FRK1","1987","4"
"HU23","2011","13"
"DED4","2007","4"
"UKH3","1981","1"
"ES62","1979","1"
"ES42","2010","19"
"PL63","1979","4"
"HU12","2004","7"
"DE23","2013","7"
"PL91","1979","121"
"SE22","1988","14"
"BG34","2003","1"
"ITF3","1984","1"
"LV00","1995","3"
"ES22","1998","6"
"SE21","1988","2"
"LT02","2002","1"
"UKG1","1976","7"
"ES24","1978","1"
"AT11","2021","2"
"UKM8","1979","2"
"BG32","2008","4"
"CH04","1965","1"
"DK02","2023","3"
"ITI3","1995","2"
