nuts2;year;flow_in;flow_out;gdp;score;ted;edu_index
CZ04;2016;2;4;25354.3406;0;19.62693444;0.809
CZ04;2017;10;4;27156.20576;0;20.39909932;0.805
CZ04;2018;40;52;28046.92703;0;20.4056979;0.802
CZ04;2019;16;6;29647.69048;0;19.9208476;0.803
CZ04;2020;3;5;28152.69377;0;20.31976221;0.821559741
CZ05;2009;3;6;22131.55275;0;19.42841771;0.817
CZ05;2010;13;6;22305.5744;0;19.21636635;0.825
CZ05;2011;12;16;23459.70535;0;19.50566022;0.83
CZ05;2012;12;10;23215.04481;0;19.17846976;0.825
CZ05;2013;26;8;24532.8361;0;18.94149948;0.846
CZ05;2014;6;7;26218.66345;0;19.05252489;0.855
CZ05;2015;50;31;27161.54017;0;20.12617515;0.857
CZ05;2016;55;52;29221.95187;0;19.64353368;0.851
CZ05;2017;10;7;32035.83648;0;19.4998667;0.852
CZ05;2018;15;11;33656.31244;0;20.05052774;0.852
CZ05;2019;60;49;34927.41618;0;20.65101741;0.852
CZ05;2020;36;25;34776.85701;0;20.74941441;0.869218856
CZ06;2009;10;5;24849.46274;0.004;18.97296574;0.881
CZ06;2010;8;19;24907.89141;0;19.45146848;0.889
CZ06;2011;33;19;26230.5367;0;18.95539914;0.896
CZ06;2012;26;19;26612.36844;0;18.9049891;0.894
CZ06;2013;117;132;28587.85033;0;19.11428051;0.916
CZ06;2014;21;21;29468.91099;0;19.15639654;0.924
CZ06;2015;102;116;30740.96794;0;18.87434152;0.928
CZ06;2016;576;639;32230.09398;0;18.97772659;0.927
CZ06;2017;84;88;34793.88863;0;19.59584968;0.927
CZ06;2018;462;348;36980.39268;0;19.88758805;0.927
CZ06;2019;46;28;38785.67727;0;19.98722856;0.928
CZ06;2020;201;160;38709.95393;0;19.62858683;0.944053682
CZ07;2009;11;5;21549.14347;0;18.94926113;0.832
CZ07;2010;27;15;21747.93504;0;18.15603927;0.839
CZ07;2011;154;68;22905.53909;0;18.47189703;0.846
CZ07;2012;184;93;23026.30461;0;18.69916031;0.841
CZ07;2013;34;12;24330.08539;0;18.2468947;0.86
CZ07;2014;26;15;26218.66345;0;18.52557086;0.872
CZ07;2015;20;12;27161.54017;0;18.98411649;0.88
CZ07;2016;19;23;29007.08458;0;18.47009037;0.875
CZ07;2017;64;33;31611.52076;0;19.74343849;0.877
CZ07;2018;84;50;33033.0474;0;19.09937347;0.879
CZ07;2019;31;15;34724.34981;0;19.0585567;0.88
CZ07;2020;22;15;34155.84171;0;20.22923039;0.895193095
CZ08;2009;9;21;22131.55275;0;18.46842441;0.83
CZ08;2010;16;1;22677.33397;0;18.84047441;0.839
CZ08;2011;4;2;24198.59371;0;18.58181696;0.843
CZ08;2012;55;12;24536.22623;0;18.89946182;0.84
CZ08;2013;3;10;24938.33752;0;19.24811867;0.86
CZ08;2014;101;42;26868.71296;0;20.23270342;0.864
CZ08;2015;24;11;27582.64932;0;19.34158005;0.867
CZ08;2016;8;10;29651.68646;0;18.93925969;0.861
CZ08;2017;27;19;31399.36291;0;19.26586577;0.862
CZ08;2018;96;62;33656.31244;0;20.32290857;0.858
CZ08;2019;73;28;33505.95157;0;19.42941259;0.856
CZ08;2020;7;9;32499.8009;0;19.39778464;0.868204763
DE11;2009;6;13;44808.75757;0.008;21.23513595;0.847258628
DE11;2010;36;65;50064.59181;0.008;20.7466373;0.854206295
DE11;2011;24;18;55076.08936;0.008;20.38281918;0.851949764
DE11;2012;96;140;56837.97017;0.008;21.46461102;0.854332645
DE11;2013;21;19;58788.58193;0.008;20.64597715;0.857500998
DE11;2014;56;55;61206.17455;0.004;20.71959631;0.838600471
DE11;2015;41;66;63308.14123;0.004;20.94515236;0.849429544
DE11;2016;376;407;65581.00751;0.004;21.17966637;0.851899602
DE11;2017;46;43;69597.50376;0.004;20.88064699;0.850414735
DE11;2018;53;52;73057.61504;0.004;21.09941537;0.850722043
DE11;2019;199;208;72029.21563;0.008;21.42166799;0.856492
DE11;2020;477;407;70282.27003;0.004;21.2900631;0.849818441
DE12;2009;19;30;41781.13881;0.032;19.64643832;0.842818424
DE12;2010;114;108;44691.80635;0.036;19.9604521;0.847790291
DE12;2011;313;377;48365.66927;0.036;20.02675359;0.852408207
DE12;2012;139;132;48954.40384;0.032;19.88683584;0.853651121
DE12;2013;34;53;50279.70823;0.052;19.88981486;0.847614125
DE12;2014;677;650;52481.03903;0.052;19.63172512;0.834214366
DE12;2015;808;728;53271.48469;0.052;19.7098488;0.843176423
DE12;2016;132;170;55624.37682;0.044;20.64472825;0.847281937
DE12;2017;361;364;58580.1383;0.032;20.53199548;0.843796824
DE12;2018;203;188;60813.32202;0.032;20.53173179;0.839298466
DE12;2019;190;208;60712.2409;0.032;20.67041408;0.84878726
DE12;2020;95;88;59584.19809;0.032;21.14655925;0.845220845
DE13;2009;112;183;34757.0633;0.012;19.03753202;0.820954268
DE13;2010;106;55;37365.28072;0.024;19.00725023;0.816187578
DE13;2011;11;19;41148.80239;0.012;19.35986953;0.838160972
DE13;2012;68;93;41706.60898;0.012;19.02942581;0.841803552
DE13;2013;14;22;43446.8248;0.012;19.24341803;0.837287506
DE13;2014;22;33;45709.29206;0.012;18.91369323;0.819856633
DE13;2015;98;93;46065.68;0.012;19.24419781;0.824307506
DE13;2016;86;92;48322.84764;0.012;19.24242035;0.830373816
DE13;2017;285;216;50384.29326;0.012;20.30926304;0.829749573
DE13;2018;200;292;52650.46;0.012;20.36592761;0.826295423
DE13;2019;513;595;52856.92903;0.012;20.09661646;0.836176067
DE13;2020;121;120;51594.4988;0.012;20.10166803;0.839058053
DE14;2009;22;33;37663.57731;0.012;19.02540838;0.842818424
DE14;2010;1481;2072;41272.76105;0.016;19.2028216;0.852335106
DE14;2011;29;36;45706.82358;0.016;19.99352864;0.850118404
DE14;2012;21;19;46665.62651;0.012;19.62539835;0.854717814
DE14;2013;27;26;48474.79562;0.012;18.8680323;0.860819903
DE14;2014;63;66;50527.65048;0.012;19.04919997;0.837142831
DE14;2015;70;70;51212.68335;0.016;22.01656092;0.839995087
DE14;2016;33;50;54827.84636;0.012;19.50144446;0.839961759
DE14;2017;56;45;57370.91526;0.012;19.9963014;0.84100892
DE14;2018;3222;4130;59860.98811;0.012;19.79594872;0.834658497
DE14;2019;52;58;60179.67738;0.012;29.93365118;0.842179163
DE14;2020;2052;2015;58636.26767;0.012;30.62677034;0.830120484
DE21;2009;598;681;52559.46158;0.04;21.69710089;0.850044467
DE21;2010;26;31;55437.37727;0.04;21.10603133;0.856581326
DE21;2011;288;297;61280.06264;0.04;21.65113531;0.85965257
DE21;2012;46;44;62687.06777;0.04;21.23084834;0.868357918
DE21;2013;1380;1502;65363.62069;0.04;21.83689916;0.874476323
DE21;2014;66;68;67847.69562;0.04;21.09688838;0.867903732
DE21;2015;135;140;69227.19508;0.04;22.04675181;0.871944249
DE21;2016;93;85;73679.06714;0.04;21.58489244;0.877266338
DE21;2017;309;264;77793.3488;0.04;21.54286691;0.884954641
DE21;2018;1232;1070;79860.00005;0.04;21.65280193;0.893186711
DE21;2019;126;117;80683.37277;0.04;21.9153925;0.8887293
DE21;2020;502;448;78542.80658;0.04;21.9565453;0.894718887
DE22;2009;1;0;34635.95855;0;18.40888332;0.777323773
DE22;2010;0;1;38220.04204;0;18.73945822;0.773471306
DE22;2011;2;1;42288.30769;0;18.49218307;0.776798308
DE22;2012;14;15;42215.22617;0;18.97910622;0.779035494
DE22;2013;26;1;43833.59179;0;18.28373682;0.789476981
DE22;2014;24;17;46751.09929;0;18.45582882;0.790122907
DE22;2015;25;12;46837.7305;0;19.20725624;0.788339801
DE22;2016;24;31;49783.15347;0;19.14709139;0.792208683
DE22;2017;7;3;52534.02311;0;19.45628681;0.79196224
DE22;2018;4;3;53602.7939;0;19.57143775;0.786148715
DE22;2019;8;9;53788.91518;0;20.36351842;0.794332879
DE22;2020;72;46;52677.84786;0;19.51590334;0.801654849
DE23;2009;3;5;36331.42505;0.008;19.05191298;0.777238071
DE23;2010;6;15;39441.12964;0.004;18.90118629;0.773060033
DE23;2011;5;5;43554.42469;0.004;18.95890923;0.779008535
DE23;2012;6;9;44631.15778;0.004;19.15045929;0.80256451
DE23;2013;23;9;46283.11603;0.004;19.53615371;0.809111912
DE23;2014;13;9;49485.84326;0.004;19.08297292;0.810826881
DE23;2015;20;25;49925.93251;0.004;19.81112813;0.80953697
DE23;2016;18;11;52836.52022;0.004;19.33870822;0.807721832
DE23;2017;92;147;56296.05034;0;19.85193485;0.804485851
DE23;2018;20;16;57956.32031;0;19.75250526;0.798148218
DE23;2019;864;1010;57783.14156;0;20.08408316;0.809344695
DE23;2020;2668;2159;56469.56956;0;20.07272321;0.814582583
DE24;2009;2;8;33061.5968;0.004;19.02446348;0.794485912
DE24;2010;6;6;35289.43179;0.004;18.86040037;0.780989035
DE24;2011;28;64;38743.1801;0.004;18.9391414;0.811666164
DE24;2012;337;196;39926.44884;0.004;18.75471223;0.80256451
DE24;2013;48;29;41384.06754;0.004;19.21543686;0.803843028
DE24;2014;630;703;43234.9999;0.004;19.06547842;0.806797781
DE24;2015;60;45;44650.25408;0.004;19.27573732;0.801365551
DE24;2016;18;15;47659.07226;0.004;19.2182319;0.799139586
DE24;2017;19;23;50518.65138;0;19.49786808;0.806698104
DE24;2018;25;29;52378.3646;0;20.10302218;0.797246436
DE24;2019;196;198;52590.64727;0;19.95520916;0.809344695
DE24;2020;29;36;51865.33607;0;19.47093665;0.80125075
DE25;2009;61;36;40327.88181;0.004;20.17427259;0.814174499
DE25;2010;40;31;42371.7399;0.004;19.6126145;0.827653165
DE25;2011;221;240;46593.10548;0.008;19.59343241;0.836731818
DE25;2012;61;42;48191.47806;0.004;19.52055646;0.844661628
DE25;2013;21;19;49892.94124;0.004;19.90347418;0.830159832
DE25;2014;450;398;52220.58723;0.004;20.06696938;0.823845851
DE25;2015;68;39;52756.78436;0.004;20.74260986;0.828124391
DE25;2016;713;784;56288.15219;0.004;20.11391327;0.832517025
DE25;2017;240;176;59251.92888;0.004;20.2657177;0.836521054
DE25;2018;49;39;62037.75132;0.004;20.62052081;0.835430476
DE25;2019;942;800;62043.64969;0.004;27.63197178;0.836176067
DE25;2020;147;160;60667.54715;0.004;20.57623261;0.835607351
DE26;2009;35;32;36089.21555;0.004;19.29336038;0.805973623
DE26;2010;63;43;38708.47708;0.008;19.46156317;0.833725405
DE26;2011;19;21;43301.20129;0.008;18.51995823;0.816953132
DE26;2012;8;17;44122.5406;0.004;19.12849829;0.830505526
DE26;2013;15;20;45509.58206;0.004;19.13132711;0.825429335
DE26;2014;9;15;47532.45471;0.004;19.10811494;0.813341078
DE26;2015;23;21;47995.80626;0.004;19.81431667;0.819933911
DE26;2016;38;40;51376.21439;0.004;18.89169163;0.82067864
DE26;2017;188;162;53877.60426;0.004;19.23675429;0.822964485
DE26;2018;91;90;55643.50941;0.004;19.71481904;0.811804504
DE26;2019;43;37;55519.74661;0;20.17518355;0.823874913
DE26;2020;82;93;54573.70871;0.004;19.87992597;0.815917658
DE27;2009;1;2;35604.79655;0;18.81567846;0.783066894
DE27;2010;4;1;37975.82452;0;18.71096503;0.783080244
DE27;2011;5;2;41781.86089;0;19.03839886;0.809910395
DE27;2012;3;3;43232.46053;0;19.18482767;0.790174352
DE27;2013;4;5;44607.12576;0;19.39756388;0.804687003
DE27;2014;18;25;46751.09929;0;19.20441555;0.810826881
DE27;2015;19;24;47352.43084;0;19.29463555;0.812817996
DE27;2016;9;6;50314.17378;0;19.72977211;0.805569894
DE27;2017;7;10;52399.66499;0;20.07443954;0.812829458
DE27;2018;33;19;54555.1278;0;20.32539097;0.807556532
DE27;2019;121;133;54587.76046;0;20.1392437;0.81883991
DE27;2020;16;18;53219.52239;0;20.24007107;0.822942959
DE30;2009;62;60;36694.7393;0.036;20.51257065;0.855453081
DE30;2010;36;44;38464.25956;0.036;20.64708154;0.86325737
DE30;2011;85;90;41402.02579;0.036;20.77958893;0.871661468
DE30;2012;6800;6802;41706.60898;0.036;20.68098916;0.872425632
DE30;2013;100;104;42802.21316;0.024;21.2016731;0.874251868
DE30;2014;143;100;44797.71074;0.024;20.95694436;0.863435768
DE30;2015;617;528;45937.00492;0.024;21.67244012;0.869710869
DE30;2016;108;91;49915.90855;0.024;21.57592886;0.880369342
DE30;2017;942;800;52668.38122;0.024;21.79254901;0.889310764
DE30;2018;112;118;56187.70021;0.024;21.79094233;0.898347064
DE30;2019;148;112;57117.43716;0.024;22.71709406;0.89915759
DE30;2020;125;118;57282.08135;0.024;22.64364133;0.897413092
DE40;2009;93;100;26037.52129;0;20.48232417;0.848527112
DE40;2010;30;14;27596.57987;0;19.87210603;0.854206295
DE40;2011;86;54;29627.13772;0;19.83727536;0.852750036
DE40;2012;43;24;30517.03096;0;19.89600707;0.848373228
DE40;2013;16;20;31843.81521;0;20.11626059;0.839810681
DE40;2014;526;672;33858.73486;0;19.66343949;0.823348208
DE40;2015;82;39;33970.22212;0;20.38808793;0.824307506
DE40;2016;145;136;35976.62558;0;19.63185322;0.82067864
DE40;2017;54;42;38023.34665;0;20.16098902;0.818449177
DE40;2018;95;53;39453.83307;0.004;20.33174695;0.817030649
DE40;2019;70;52;39942.26375;0;21.05500256;0.823874913
DE40;2020;892;826;40219.33371;0;21.0450163;0.813357495
DE50;2009;36;41;46140.90982;0.004;18.28450781;0.781787186
DE50;2010;16;7;49331.93925;0.004;18.65578981;0.79963083
DE50;2011;84;71;52923.69046;0.004;18.81124587;0.845567034
DE50;2012;19;17;55439.27292;0.004;18.6194301;0.819887475
DE50;2013;265;429;56596.90234;0.004;18.72573717;0.807304522
DE50;2014;27;20;58862.10829;0.004;19.1718329;0.817354899
DE50;2015;68;72;58804.51329;0.004;18.51704316;0.816102204
DE50;2016;211;198;61731.11031;0.004;18.25179332;0.822838089
DE50;2017;37;41;63954.46291;0.004;17.46913977;0.826922174
DE50;2018;51;55;65711.03922;0.004;17.18313897;0.818396265
DE50;2019;336;279;65638.45343;0;18.37630199;0.823874913
DE50;2020;212;230;63511.33842;0;19.23634579;0.82683452
DE60;2009;14;9;64912.1461;0.004;19.70541359;0.843991935
DE60;2010;408;409;67159.81828;0.008;19.66599289;0.854467346
DE60;2011;46;35;70016.26992;0.008;20.19346497;0.847522205
DE60;2012;300;301;71460.71417;0.008;19.71864394;0.853789607
DE60;2013;28;29;74903.87302;0.008;19.93048503;0.851836216
DE60;2014;34;23;76703.05705;0.008;20.37087415;0.851956224
DE60;2015;324;280;78363.12603;0.008;20.09052143;0.861828472
DE60;2016;114;88;81511.61662;0.008;20.039163;0.868077891
DE60;2017;377;354;85989.19383;0.008;20.63387773;0.866804057
DE60;2018;230;189;88158.90977;0.008;20.46134441;0.877042253
DE60;2019;444;350;89603.81168;0.008;20.718227;0.87222313
DE60;2020;1089;1280;87209.59903;0.008;20.60684222;0.87186745
DE71;2009;14;17;51348.41408;0.012;21.01485547;0.840744508
DE71;2010;20;19;53361.52834;0.012;20.81895202;0.853204253
DE71;2011;20;22;57481.71165;0.016;20.54894272;0.851399071
DE71;2012;25;23;57600.89594;0.012;20.82207381;0.854550139
DE71;2013;26;33;59304.27124;0.012;21.11183514;0.857500998
DE71;2014;84;77;61857.30407;0.012;21.0941999;0.844382731
DE71;2015;202;204;61764.04022;0.012;20.87082737;0.84891484
DE71;2016;200;182;65581.00751;0.016;21.79044765;0.852914772
DE71;2017;168;191;68119.56449;0.012;21.82546111;0.860076614
DE71;2018;82;78;70200.61333;0.008;21.93020423;0.859240148
DE71;2019;149;174;70564.66596;0.008;21.78339398;0.85940237
DE71;2020;602;512;68657.24644;0.008;22.21892704;0.857622346
DE72;2009;27;50;32213.86355;0.004;18.40136238;0.796890537
DE72;2010;7;14;33702.0179;0.008;18.6008404;0.80284624
DE72;2011;121;110;36717.3929;0.008;18.15875672;0.823918868
DE72;2012;18;36;37001.90004;0.004;17.85256865;0.845504432
DE72;2013;13;19;38161.00932;0.004;18.17963196;0.834682101
DE72;2014;64;48;40239.80412;0.004;17.71962697;0.813843453
DE72;2015;55;54;40275.30123;0.004;18.59178509;0.821575035
DE72;2016;171;190;42879.88953;0.004;18.43504282;0.825534264
DE72;2017;35;30;45144.32676;0;18.77365755;0.828053239
DE72;2018;176;287;47072.50429;0;18.93775743;0.812436574
DE72;2019;4585;4718;47398.15298;0;18.77256608;0.823874913
DE72;2020;667;1277;46584.00942;0;18.94741351;0.830714422
DE73;2009;4;6;33788.2253;0;19.31369911;0.778342354
DE73;2010;17;12;35655.75807;0;18.42422714;0.774306614
DE73;2011;3;6;38616.5684;0;19.09294406;0.787857818
DE73;2012;9;5;39290.67737;0;19.45259569;0.783943422
DE73;2013;71;42;41126.22288;0;18.62293581;0.805545841
DE73;2014;25;16;42844.32219;0;19.20498044;0.797208711
DE73;2015;685;380;43620.85341;0;19.22270514;0.799194113
DE73;2016;22;36;46862.5418;0;18.60466193;0.803958718
DE73;2017;314;408;48368.92153;0;18.92149099;0.811151156
DE73;2018;56;85;49657.41059;0;19.25339588;0.800532067
DE73;2019;17;14;50327.25232;0;19.6144507;0.807845392
DE73;2020;15;14;49156.96343;0;18.89589124;0.815901986
DE80;2009;17;6;24947.57854;0;19.29896331;0.811429133
DE80;2010;5;8;26131.27475;0;20.38197041;0.821187128
DE80;2011;13;27;28361.02073;0;18.93317085;0.830585723
DE80;2012;72;113;28864.02512;0;18.88965656;0.811934971
DE80;2013;21;26;30296.74726;0;19.78457161;0.805545841
DE80;2014;123;165;32165.79812;0;20.31495436;0.805285446
DE80;2015;65;44;32168.77095;0;20.54730441;0.812270858
DE80;2016;133;130;33852.54436;0;20.1162006;0.813115217
DE80;2017;264;243;36814.12361;0;20.31009295;0.816197217
DE80;2018;962;992;37549.16527;0;20.54353432;0.801030623
DE80;2019;30;32;38877.13672;0;20.44693722;0.808842109
DE80;2020;57;78;39135.98466;0;20.8832354;0.803478219
DE91;2009;72;82;38874.62481;0.008;19.43932049;0.777840475
DE91;2010;376;550;43470.71874;0.012;19.99957969;0.773471306
DE91;2011;26;24;48872.11607;0.012;19.8637831;0.779008535
DE91;2012;23;21;49590.17532;0.008;19.08345054;0.790174352
DE91;2013;416;447;51053.2422;0.008;20.0734644;0.800633655
DE91;2014;76;74;54173.97578;0.008;19.27850789;0.811330008
DE91;2015;47;60;51084.00827;0.008;20.21376377;0.816102204
DE91;2016;153;187;61598.35523;0.008;19.57297646;0.809338125
DE91;2017;64;71;62476.52365;0.012;19.36176517;0.820140936
DE91;2018;485;406;66527.32543;0.008;21.3288974;0.819087662
DE91;2019;1314;1261;66703.58046;0.012;29.933643;0.826166479
DE91;2020;70;76;64188.43158;0.008;20.18031166;0.842183469
DE92;2009;36;46;36089.21555;0;20.0310236;0.789016691
DE92;2010;7;16;38097.93328;0.004;20.40952531;0.80284624
DE92;2011;72;117;41655.24919;0.004;19.92412985;0.809910395
DE92;2012;58;48;42596.68905;0.004;19.80869539;0.810345572
DE92;2013;33;32;43060.05781;0.004;19.90550173;0.811898659
DE92;2014;38;39;45188.38845;0.004;19.37477068;0.810826881
DE92;2015;150;127;45036.27933;0.004;19.86282874;0.815007294
DE92;2016;1045;1240;48588.35779;0.004;19.956059;0.810956047
DE92;2017;102;109;50384.29326;0.004;20.18153378;0.811710131
DE92;2018;105;121;52514.4123;0.004;20.3010346;0.811804504
DE92;2019;148;153;53655.7743;0;20.43515509;0.821056066
DE92;2020;650;525;53219.52239;0;20.60305542;0.816322252
DE93;2009;0;0;25068.68329;0;19.04874173;0.779702347
DE93;2010;0;0;26253.38351;0;19.38929411;0.775477117
DE93;2011;0;0;28867.46752;0;18.4142694;0.775538728
DE93;2012;0;0;30135.56808;0;18.78538564;0.779247836
DE93;2013;0;0;31457.04822;0;18.94734351;0.789476981
DE93;2014;0;0;33207.60534;0;18.73776003;0.792655842
DE93;2015;0;0;33326.8467;0;19.2486891;0.798651531
DE93;2016;0;0;34781.82989;0;19.25879844;0.795403915
DE93;2017;0;0;36545.40738;0;19.37374496;0.797369999
DE93;2018;0;0;38093.35607;0;19.62141737;0.792463065
DE93;2019;0;0;39010.2776;0;20.16525013;0.799416754
DE93;2020;0;0;38729.72876;0;20.43847487;0.806117495
DE94;2009;7;2;31729.44455;0;19.50801942;0.778186855
DE94;2010;27;38;34068.34418;0;19.55878359;0.77963462
DE94;2011;6;3;37223.8397;0;20.03368157;0.778889948
DE94;2012;4;8;38400.5973;0;19.6577613;0.781272053
DE94;2013;104;170;39450.23261;0;19.60899699;0.789142696
DE94;2014;9;9;41281.61135;0;19.32277864;0.787587182
DE94;2015;18;10;41690.72715;0;20.88417932;0.786707208
DE94;2016;98;132;44472.95044;0;19.93544188;0.782114283
DE94;2017;22;19;46622.26603;0;20.03077552;0.783926025
DE94;2018;47;52;48024.83819;0;19.96485817;0.786148715
DE94;2019;41;28;48995.84353;0;21.22301309;0.794332879
DE94;2020;40;35;48479.87027;0;29.93366776;0.789022316
DEA1;2009;105;54;41296.71981;0.012;20.48579838;0.778638713
DEA1;2010;352;300;42371.7399;0.008;20.42089838;0.773213594
DEA1;2011;72;70;45580.21188;0.008;20.767795;0.781307441
DEA1;2012;13;21;45775.54645;0.008;21.10300991;0.786803465
DEA1;2013;24;26;47056.65001;0.008;20.88132987;0.7935756
DEA1;2014;5684;3858;49225.39145;0.004;20.69154931;0.803772519
DEA1;2015;180;247;49411.23218;0.004;22.21230439;0.808444505
DEA1;2016;28;39;51641.72454;0;21.62061953;0.816896834
DEA1;2017;49;43;54415.03672;0;21.25056554;0.813950505
DEA1;2018;48;58;57003.98641;0;21.40468058;0.803095812
DEA1;2019;1381;1180;56984.29628;0;30.62694293;0.811382567
DEA1;2020;122;101;56469.56956;0;29.93383654;0.820806593
DEA2;2009;28;27;40570.09131;0.02;20.93127407;0.824880603
DEA2;2010;66;55;41883.30485;0.024;20.68041034;0.822830701
DEA2;2011;61;60;44820.54168;0.024;20.96374163;0.838160972
DEA2;2012;720;689;45521.23785;0.024;21.16154184;0.841803552
DEA2;2013;1298;1082;47443.41699;0.024;20.75773144;0.833795538
DEA2;2014;62;54;49616.06916;0.02;20.91534347;0.826329295
DEA2;2015;2592;2331;51084.00827;0.02;21.66745873;0.82866861
DEA2;2016;181;162;53367.54052;0.02;21.76299545;0.837314725
DEA2;2017;118;110;56027.33411;0.02;21.79379543;0.837645652
DEA2;2018;109;103;58908.65421;0.02;21.8003555;0.833887638
DEA2;2019;122;121;58715.12771;0.016;29.93404305;0.836176067
DEA2;2020;109;113;58500.84904;0.02;21.73117355;0.8361128
DEA3;2009;10;13;31608.3398;0.008;19.20791703;0.777549675
DEA3;2010;11;4;33457.80038;0.004;19.25035372;0.773925395
DEA3;2011;32;15;36210.94611;0.004;19.27115304;0.775782476
DEA3;2012;6;8;36874.74575;0.008;19.33737638;0.778636118
DEA3;2013;24;23;37387.47535;0.008;19.70174399;0.79408922
DEA3;2014;54;127;38807.31919;0.008;19.50074324;0.798219432
DEA3;2015;15;12;39245.90056;0.008;19.99362113;0.804627766
DEA3;2016;55;42;41685.09384;0.004;19.71304658;0.806107506
DEA3;2017;11;22;43935.10373;0.004;19.83180126;0.801187961
DEA3;2018;28;27;45575.97959;0.004;20.16880854;0.795950455
DEA3;2019;210;382;46466.16683;0.004;20.42792526;0.807351315
DEA3;2020;698;696;46177.75352;0.004;20.37661559;0.807678074
DEA4;2009;19;18;34514.8538;0.004;21.27755307;0.778790255
DEA4;2010;36;37;35899.97559;0.004;18.87736297;0.77963462
DEA4;2011;22;56;39629.462;0.004;19.28856842;0.778889948
DEA4;2012;48;49;40689.37462;0.004;19.27342023;0.77886562
DEA4;2013;61;140;42544.3685;0.004;19.2729205;0.789476981
DEA4;2014;36;43;44927.93664;0;19.73636469;0.793162111
DEA4;2015;77;110;44907.60424;0;19.80094899;0.793227522
DEA4;2016;14;15;47659.07226;0;19.45515993;0.798071257
DEA4;2017;495;380;49712.50269;0;19.86794317;0.795742404
DEA4;2018;211;182;52106.2692;0;19.22824105;0.792463065
DEA4;2019;29;32;52590.64727;0;19.84827672;0.799416754
DEA4;2020;135;158;51865.33607;0;20.01953728;0.802142976
DEA5;2009;15;13;32334.9683;0.004;19.88504;0.780183523
DEA5;2010;96;55;34312.5617;0.008;19.57498693;0.782225857
DEA5;2011;116;90;37350.4514;0.004;19.28381513;0.78011948
DEA5;2012;21;20;38019.13441;0.008;20.32063034;0.783662922
DEA5;2013;240;111;39192.38795;0.004;19.62721207;0.789170443
DEA5;2014;189;148;41151.38544;0.008;19.41556781;0.789108962
DEA5;2015;156;235;41433.37698;0.008;20.07477063;0.793227522
DEA5;2016;45;30;43410.90983;0.008;19.93238339;0.79647029
DEA5;2017;535;540;45547.40111;0.004;20.17357244;0.793579491
DEA5;2018;636;673;47888.79049;0.004;20.23621154;0.78976944
DEA5;2019;130;112;48063.85738;0.004;20.49458898;0.795571364
DEA5;2020;66;50;47531.93984;0.004;20.61273676;0.79537694
DEB1;2009;7;0;30033.97804;0;19.87479766;0.781385021
DEB1;2010;0;1;31748.27773;0;19.28363058;0.777878642
DEB1;2011;2;3;34564.99401;0;19.94165542;0.775600793
DEB1;2012;8;5;35476.04849;0;20.60935783;0.778741852
DEB1;2013;6;4;36871.78603;0;20.78996959;0.789141998
DEB1;2014;0;2;39067.77099;0;20.17337273;0.794174344
DEB1;2015;5;6;39631.92581;0;22.1470393;0.794312437
DEB1;2016;5;2;41552.33877;0;20.64212684;0.799139586
DEB1;2017;177;220;43935.10373;0;20.80591399;0.803934459
DEB1;2018;19;9;45712.02729;0;19.85154633;0.801030623
DEB1;2019;13;2;45933.60331;0;30.62678102;0.810869025
DEB1;2020;12;6;45636.079;0;22.30741249;0.816515919
DEB2;2009;1;4;28096.30204;0;17.83540501;0.800677301
DEB2;2010;1;1;29672.4288;0;18.83820585;0.780036037
DEB2;2011;3;11;32539.20681;0;18.19670386;0.815191
DEB2;2012;0;16;33314.42547;0;17.99747295;0.826081073
DEB2;2013;0;2;34937.9511;0;16.75605199;0.816685325
DEB2;2014;10;3;36202.80112;0;17.39485887;0.813341078
DEB2;2015;6;10;36543.7238;0;17.73646792;0.810630111
