"sender","receiver","year","ted_send","score_send","gdp_send","edu_send","r3score_send","ted_rec","score_rec","gdp_rec","edu_rec","r3score_rec","dist","count"
"FR","PL",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,23.9419161119618,0.016,19239.9284691729,0.834,0.251984209978975,1367160.584,2
"FR","PL",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,24.1203813357879,0.008,21072.5265773141,0.84,0.2,1367160.584,7
"FR","PL",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,24.1742021805124,0.008,22827.6981360926,0.844,0.2,1367160.584,6
"FR","PL",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,23.9708590808601,0.008,23745.6977950949,0.841,0.2,1367160.584,3
"FR","PL",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,24.0642590783896,0.008,24567.5061660536,0.857,0.2,1367160.584,4
"FR","PL",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,23.9386075182012,0.008,25475.5046935928,0.858,0.2,1367160.584,7
"FR","PL",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,24.1074084242516,0.008,26862.052515029,0.863,0.2,1367160.584,4
"FR","PL",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,23.6766656231016,0.008,28322.1069770901,0.869,0.2,1367160.584,13
"FR","PL",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,23.9090952850882,0.008,30064.5034841771,0.873,0.2,1367160.584,24
"FR","PL",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,24.1888477945641,0.008,31953.0350337072,0.876,0.2,1367160.584,22
"FR","PL",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,24.2417430799168,0.008,33797.7673600747,0.881,0.2,1367160.584,21
"FR","PL",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,24.2393214164341,0.008,34286.9850845384,0.887161369150255,0.2,1367160.584,20
"FR","PT",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,22.253377413608,0.004,26458.9110362123,0.823,0.15874010519682,1145311.417,6
"FR","PT",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,22.5059828924342,0.012,27261.9534524665,0.83,0.228942848510666,1145311.417,8
"FR","PT",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,21.8087934768559,0.012,26769.5118850004,0.834,0.228942848510666,1145311.417,3
"FR","PT",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,21.1347298621568,0.012,26438.0163019973,0.836,0.228942848510666,1145311.417,6
"FR","PT",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,21.4253602578483,0.012,27936.0396644563,0.84,0.228942848510666,1145311.417,14
"FR","PT",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,21.2162025013532,0.012,28742.4403783509,0.846,0.228942848510666,1145311.417,13
"FR","PT",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,21.4196783760737,0.012,29660.8960672526,0.855,0.228942848510666,1145311.417,12
"FR","PT",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,21.5193836737893,0.016,31607.7542431733,0.854,0.251984209978975,1145311.417,26
"FR","PT",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,21.4482934795652,0.016,33044.7167387479,0.858,0.251984209978975,1145311.417,16
"FR","PT",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,21.7328875536773,0.016,34928.5435337746,0.86,0.251984209978975,1145311.417,26
"FR","PT",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,21.8923956641661,0.016,36172.0725393171,0.864,0.251984209978975,1145311.417,34
"FR","PT",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,22.2638453725723,0.016,34177.085710564,0.871538842473889,0.251984209978975,1145311.417,15
"FR","RO",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,22.6457545960612,0,16631.8581907197,0.806,0,1726035.865,5
"FR","RO",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,22.631014349409,0,16976.2590867185,0.805,0,1726035.865,1
"FR","RO",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,23.0730951483494,0,17896.2758641785,0.805,0,1726035.865,2
"FR","RO",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,22.826413595321,0,18869.5689682481,0.803,0,1726035.865,7
"FR","RO",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,22.7135654653816,0,19781.9257079992,0.808,0,1726035.865,3
"FR","RO",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,22.8700331232498,0,20657.6732894791,0.812,0,1726035.865,4
"FR","RO",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,23.1143986641316,0,21605.8356153117,0.814,0,1726035.865,5
"FR","RO",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,22.5026272933781,0,24271.4700174562,0.82,0,1726035.865,9
"FR","RO",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,22.7349137442058,0,27141.9009335846,0.821,0,1726035.865,6
"FR","RO",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,22.9826416426478,0,29342.0411489328,0.824,0,1726035.865,4
"FR","RO",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,23.9396230959125,0,31867.2631876811,0.828,0,1726035.865,3
"FR","RO",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,24.4449682859115,0,32202.2086556273,0.82824171807373,0,1726035.865,3
"FR","SE",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,22.4897135590573,0.088,40279.4615973941,0.904,0.444796018113863,1964434.429,2
"FR","SE",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,22.5333945554004,0.08,42223.9196702844,0.911,0.430886938006377,1964434.429,2
"FR","SE",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,22.2658758408006,0.08,44608.5802614915,0.913,0.430886938006377,1964434.429,7
"FR","SE",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,22.2890181764805,0.08,45432.4319692761,0.913,0.430886938006377,1964434.429,6
"FR","SE",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,21.6526839959246,0.08,46312.3923824667,0.933,0.430886938006377,1964434.429,8
"FR","SE",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,21.2567942266147,0.08,47184.6691338182,0.936,0.430886938006377,1964434.429,14
"FR","SE",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,22.5695148645982,0.08,49103.1334338706,0.939,0.430886938006377,1964434.429,8
"FR","SE",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,22.8443299547627,0.08,50430.2528196052,0.939,0.430886938006377,1964434.429,12
"FR","SE",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,22.8826094835922,0.088,51947.9542478244,0.941,0.444796018113863,1964434.429,26
"FR","SE",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,23.3148915568401,0.076,53521.6306428288,0.943,0.423582358425489,1964434.429,34
"FR","SE",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,23.712118882028,0.064,54598.7803541484,0.945,0.4,1964434.429,38
"FR","SE",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,23.8342977836671,0.076,55064.8850101551,0.955438987003091,0.423582358425489,1964434.429,31
"FR","SI",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,21.2094154220732,0.004,27537.7584612632,0.886,0.15874010519682,946009.2578,0
"FR","SI",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,20.9002097500742,0,27826.8723437553,0.889,0,946009.2578,0
"FR","SI",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,20.8261741567732,0,28931.383323805,0.89,0,946009.2578,0
"FR","SI",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,21.0738508559924,0,29042.8202729641,0.885,0,946009.2578,0
"FR","SI",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,21.6532861445271,0,29973.6993541529,0.892,0,946009.2578,1
"FR","SI",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,21.126522588222,0,30870.0236667425,0.894,0,946009.2578,0
"FR","SI",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,21.5211870757201,0,31628.247175832,0.894,0,946009.2578,0
"FR","SI",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,21.2355517657039,0,33936.0440637175,0.9,0,946009.2578,1
"FR","SI",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,21.7242948126294,0,36507.5530416531,0.907,0,946009.2578,0
"FR","SI",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,21.6510446346224,0,38961.5443523867,0.912,0,946009.2578,3
"FR","SI",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,21.7388294715768,0,40670.8778673103,0.917,0,946009.2578,0
"FR","SI",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,21.8612210135606,0,39725.259194249,0.912841012028846,0,946009.2578,1
"FR","SK",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,22.1461898884967,0,23080.5865355505,0.824,0,1290886.459,0
"FR","SK",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,22.7453068340819,0,25302.2327160354,0.831,0,1290886.459,0
"FR","SK",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,21.3612169569723,0,26145.8893829396,0.838,0,1290886.459,0
"FR","SK",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,21.7541473242855,0,26888.3480996682,0.844,0,1290886.459,0
"FR","SK",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,22.2978617686083,0,27915.4332088556,0.844,0,1290886.459,0
"FR","SK",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,22.3652783676003,0,28929.526363289,0.847,0,1290886.459,0
"FR","SK",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,21.8992724384086,0,29964.8886109408,0.851,0,1290886.459,1
"FR","SK",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,22.4247294070993,0,29645.7418912454,0.853,0,1290886.459,1
"FR","SK",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,21.7986960365581,0,30061.5514717196,0.855,0,1290886.459,0
"FR","SK",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,22.0089499625248,0,31214.5925736482,0.858,0,1290886.459,0
"FR","SK",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,21.9677631604924,0,31966.5548434084,0.86,0,1290886.459,1
"FR","SK",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,22.0757016540977,0,31356.458282425,0.864213166051515,0,1290886.459,1
"FR","UK",2009,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,25.2487166611121,1.332,35212.420476946,0.906,1.10027541313119,871357.5547,14
"FR","UK",2010,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,25.1769577091238,1.36,36576.5865398028,0.913,1.10793165135089,871357.5547,15
"FR","UK",2011,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,25.0707178707821,1.448,37379.2909657729,0.906,1.13133056516458,871357.5547,16
"FR","UK",2012,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,25.3931604676441,1.352,38514.0261691783,0.904,1.10575496273577,871357.5547,21
"FR","UK",2013,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,25.4210827556399,1.472,40218.7472562217,0.921,1.13754679194063,871357.5547,39
"FR","UK",2014,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,25.6859195040288,1.476,41580.6024876318,0.925,1.1385762466128,871357.5547,59
"FR","UK",2015,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,25.9800730944275,1.476,42912.8750936201,0.923,1.1385762466128,871357.5547,79
"FR","UK",2016,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,25.8172055014875,1.464,44635.2995586517,0.924,1.13548227416909,871357.5547,76
"FR","UK",2017,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,25.5378752835967,1.436,46372.38660351,0.926,1.1281966694287,871357.5547,106
"FR","UK",2018,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,25.8771658783588,1.344,47573.4880155177,0.929,1.10356967055245,871357.5547,122
"FR","UK",2019,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,30.7686122348725,1.416,49041.4635475451,0.932,1.1229344816003,871357.5547,140
"FR","UK",2020,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,28.4199537799673,1.424,46526.9118652819,0.934576729338449,1.12504526566837,871357.5547,138
"HR","AT",2009,17.2648447700222,0,20149.5095665253,0.812,0,22.0737561766214,0.02,40918.1321224314,0.895,0.271441761659491,332003.8463,0
"HR","AT",2010,17.8469183892677,0,19967.213732615,0.816,0,22.2280990735882,0.028,42009.4385277438,0.904,0.303658897187566,332003.8463,0
"HR","AT",2011,18.1829718073334,0,21014.7388041606,0.823,0,21.7032118932885,0.032,44452.7327457999,0.906,0.31748021039364,332003.8463,0
"HR","AT",2012,18.4972107999158,0,21397.4867786553,0.825,0,21.5538828166097,0.024,46457.3457770311,0.908,0.288449914061482,332003.8463,1
"HR","AT",2013,19.6789064720269,0,22081.0977857438,0.829,0,21.5969557305872,0.02,47922.0491207455,0.906,0.271441761659491,332003.8463,0
"HR","AT",2014,21.6435601515532,0,22325.0765880566,0.836,0,21.8698920097629,0.024,48799.7154676985,0.912,0.288449914061482,332003.8463,0
"HR","AT",2015,20.0482264549948,0,23301.2728639377,0.84,0,22.4773284548461,0.024,49865.9039424185,0.916,0.288449914061482,332003.8463,0
"HR","AT",2016,21.5967750147378,0,25210.9829651516,0.841,0,22.0688164943146,0.024,52684.0171130768,0.918,0.288449914061482,332003.8463,1
"HR","AT",2017,21.7549448443434,0,27154.0846858541,0.845,0,22.2912589237933,0.024,54172.9867888254,0.92,0.288449914061482,332003.8463,1
"HR","AT",2018,21.8837673834353,0,28877.2382842567,0.848,0,22.7646133252742,0.028,56960.0914258929,0.921,0.303658897187566,332003.8463,3
"HR","AT",2019,21.9321980868305,0,30543.9337537029,0.85,0,22.9999918606986,0.028,58076.348801448,0.921,0.303658897187566,332003.8463,4
"HR","AT",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,23.5550276805035,0.028,55685.9702933361,0.925968142125103,0.303658897187566,332003.8463,1
"HR","BE",2009,17.2648447700222,0,20149.5095665253,0.812,0,22.6367305387651,0.064,37749.5095365743,0.908,0.4,1070035.459,0
"HR","BE",2010,17.8469183892677,0,19967.213732615,0.816,0,22.2660970175909,0.068,39840.0881958103,0.909,0.408165510191735,1070035.459,0
"HR","BE",2011,18.1829718073334,0,21014.7388041606,0.823,0,22.2152899122287,0.064,40942.372710454,0.911,0.4,1070035.459,0
"HR","BE",2012,18.4972107999158,0,21397.4867786553,0.825,0,22.3247946050526,0.068,42290.7620520019,0.913,0.408165510191735,1070035.459,0
"HR","BE",2013,19.6789064720269,0,22081.0977857438,0.829,0,22.6471566254373,0.068,43671.11959259,0.916,0.408165510191735,1070035.459,1
"HR","BE",2014,21.6435601515532,0,22325.0765880566,0.836,0,22.4249910950235,0.064,44929.685593416,0.919,0.4,1070035.459,0
"HR","BE",2015,20.0482264549948,0,23301.2728639377,0.84,0,22.5401425744303,0.064,46200.904454307,0.922,0.4,1070035.459,0
"HR","BE",2016,21.5967750147378,0,25210.9829651516,0.841,0,22.7992131287358,0.064,48597.3999826201,0.924,0.4,1070035.459,1
"HR","BE",2017,21.7549448443434,0,27154.0846858541,0.845,0,22.519079254567,0.064,50442.2705419624,0.928,0.4,1070035.459,2
"HR","BE",2018,21.8837673834353,0,28877.2382842567,0.848,0,22.7435321646563,0.064,52535.23221854,0.93,0.4,1070035.459,0
"HR","BE",2019,21.9321980868305,0,30543.9337537029,0.85,0,22.7081117753593,0.064,54278.3894505636,0.932,0.4,1070035.459,0
"HR","BE",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,22.8999715152947,0.06,53070.2148197652,0.934900362059728,0.391486764116886,1070035.459,1
"HR","BG",2009,17.2648447700222,0,20149.5095665253,0.812,0,21.9858266266886,0,14181.1546844467,0.782,0,752384.9363,0
"HR","BG",2010,17.8469183892677,0,19967.213732615,0.816,0,20.3684528444712,0,14956.4871777211,0.787,0,752384.9363,0
"HR","BG",2011,18.1829718073334,0,21014.7388041606,0.823,0,20.6592626167871,0,15747.0853813627,0.791,0,752384.9363,0
"HR","BG",2012,18.4972107999158,0,21397.4867786553,0.825,0,21.0009431571572,0,16327.8726078533,0.795,0,752384.9363,0
"HR","BG",2013,19.6789064720269,0,22081.0977857438,0.829,0,21.4980846008797,0,16647.0063974042,0.801,0,752384.9363,0
"HR","BG",2014,21.6435601515532,0,22325.0765880566,0.836,0,21.0563088946773,0,17616.913178474,0.806,0,752384.9363,0
"HR","BG",2015,20.0482264549948,0,23301.2728639377,0.84,0,21.3946979104669,0,18391.9274727456,0.809,0,752384.9363,0
"HR","BG",2016,21.5967750147378,0,25210.9829651516,0.841,0,21.1857396392034,0,20074.3553875617,0.81,0,752384.9363,0
"HR","BG",2017,21.7549448443434,0,27154.0846858541,0.845,0,21.1873081292666,0,21469.9454411605,0.811,0,752384.9363,0
"HR","BG",2018,21.8837673834353,0,28877.2382842567,0.848,0,21.2871102914213,0,23016.090640831,0.814,0,752384.9363,0
"HR","BG",2019,21.9321980868305,0,30543.9337537029,0.85,0,21.4376939990374,0,24497.6272661983,0.816,0,752384.9363,0
"HR","BG",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,22.7081777710629,0,24564.4376812432,0.823840357693823,0,752384.9363,0
"HR","CH",2009,17.2648447700222,0,20149.5095665253,0.812,0,20.9450288931073,0.208,53354.0046402285,0.935,0.592499213681474,662413.0045,0
"HR","CH",2010,17.8469183892677,0,19967.213732615,0.816,0,21.5157901224618,0.196,54858.4480758362,0.941,0.58087857335637,662413.0045,0
"HR","CH",2011,18.1829718073334,0,21014.7388041606,0.823,0,21.434734379991,0.196,57987.5020305492,0.941,0.58087857335637,662413.0045,0
"HR","CH",2012,18.4972107999158,0,21397.4867786553,0.825,0,21.3311284898808,0.208,59933.5986829168,0.944,0.592499213681474,662413.0045,0
"HR","CH",2013,19.6789064720269,0,22081.0977857438,0.829,0,21.744989288924,0.268,62225.087267788,0.946,0.644730572726691,662413.0045,2
"HR","CH",2014,21.6435601515532,0,22325.0765880566,0.836,0,22.3219438960426,0.268,64103.0104476336,0.942,0.644730572726691,662413.0045,1
"HR","CH",2015,20.0482264549948,0,23301.2728639377,0.84,0,21.9764368037435,0.268,66020.2043398841,0.948,0.644730572726691,662413.0045,2
"HR","CH",2016,21.5967750147378,0,25210.9829651516,0.841,0,22.863432945737,0.368,68105.1549836834,0.947,0.716609574203189,662413.0045,1
"HR","CH",2017,21.7549448443434,0,27154.0846858541,0.845,0,22.5703901352758,0.368,69103.570264696,0.948,0.716609574203189,662413.0045,1
"HR","CH",2018,21.8837673834353,0,28877.2382842567,0.848,0,22.6395956833172,0.368,71660.2068398902,0.954,0.716609574203189,662413.0045,1
"HR","CH",2019,21.9321980868305,0,30543.9337537029,0.85,0,23.5111970363667,0.296,72033.9294404588,0.956,0.666444370329191,662413.0045,5
"HR","CH",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,23.3653078401046,0.356,82102.38483,0.956804208477966,0.708734106150075,662413.0045,1
"HR","CY",2009,17.2648447700222,0,20149.5095665253,0.812,0,19.8205354519693,0,33884.87890625,0.862,0,1808013.632,0
"HR","CY",2010,17.8469183892677,0,19967.213732615,0.816,0,19.5548889015208,0,33423.5,0.856,0,1808013.632,0
"HR","CY",2011,18.1829718073334,0,21014.7388041606,0.823,0,19.8778907082287,0,33313.578125,0.859,0,1808013.632,0
"HR","CY",2012,18.4972107999158,0,21397.4867786553,0.825,0,19.7895452941604,0,31834.517578125,0.859,0,1808013.632,0
"HR","CY",2013,19.6789064720269,0,22081.0977857438,0.829,0,19.3254735962617,0,30375.091796875,0.861,0,1808013.632,0
"HR","CY",2014,21.6435601515532,0,22325.0765880566,0.836,0,18.7316427133376,0,30080.23046875,0.862,0,1808013.632,0
"HR","CY",2015,20.0482264549948,0,23301.2728639377,0.84,0,18.9894996835205,0,31815.2734375,0.866,0,1808013.632,0
"HR","CY",2016,21.5967750147378,0,25210.9829651516,0.841,0,19.5145812864914,0,35719.15234375,0.873,0,1808013.632,0
"HR","CY",2017,21.7549448443434,0,27154.0846858541,0.845,0,18.1237819211821,0,38287.96875,0.878,0,1808013.632,0
"HR","CY",2018,21.8837673834353,0,28877.2382842567,0.848,0,18.1226084186226,0,40559.125,0.885,0,1808013.632,0
"HR","CY",2019,21.9321980868305,0,30543.9337537029,0.85,0,18.8587443112844,0,42338.87890625,0.887,0,1808013.632,0
"HR","CY",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,20.4115102392455,0,39593.42578125,0.887765073871851,0,1808013.632,0
"HR","CZ",2009,17.2648447700222,0,20149.5095665253,0.812,0,21.904121905541,0.016,27761.5091540229,0.865,0.251984209978975,524751.8563,0
"HR","CZ",2010,17.8469183892677,0,19967.213732615,0.816,0,21.3469352617356,0.008,27881.9679972276,0.87,0.2,524751.8563,0
"HR","CZ",2011,18.1829718073334,0,21014.7388041606,0.823,0,21.3676310774218,0.004,29001.3680365492,0.874,0.15874010519682,524751.8563,0
"HR","CZ",2012,18.4972107999158,0,21397.4867786553,0.825,0,21.3828682500635,0.004,29254.7312685144,0.875,0.15874010519682,524751.8563,0
"HR","CZ",2013,19.6789064720269,0,22081.0977857438,0.829,0,21.7975537076447,0.012,30818.1081558477,0.882,0.228942848510666,524751.8563,1
"HR","CZ",2014,21.6435601515532,0,22325.0765880566,0.836,0,21.9553855059524,0.012,32502.4753540118,0.887,0.228942848510666,524751.8563,0
"HR","CZ",2015,20.0482264549948,0,23301.2728639377,0.84,0,22.1519455216374,0.012,33899.2865661657,0.892,0.228942848510666,524751.8563,0
"HR","CZ",2016,21.5967750147378,0,25210.9829651516,0.841,0,22.6933857839402,0.008,36097.7052556977,0.893,0.2,524751.8563,0
"HR","CZ",2017,21.7549448443434,0,27154.0846858541,0.845,0,22.4786045059172,0.004,38824.8879170919,0.896,0.15874010519682,524751.8563,3
"HR","CZ",2018,21.8837673834353,0,28877.2382842567,0.848,0,23.063513983567,0.008,41135.4929835656,0.898,0.2,524751.8563,0
"HR","CZ",2019,21.9321980868305,0,30543.9337537029,0.85,0,22.8572212947393,0.004,42847.0047376207,0.9,0.15874010519682,524751.8563,4
"HR","CZ",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,23.0757500060131,0.012,41608.0253519702,0.905277670692408,0.228942848510666,524751.8563,3
"HR","DE",2009,17.2648447700222,0,20149.5095665253,0.812,0,23.6537282094766,0.272,36815.8440540696,0.923,0.647922360255497,799856.9041,1
"HR","DE",2010,17.8469183892677,0,19967.213732615,0.816,0,23.4885451188247,0.304,38952.6946021004,0.928,0.672395081359793,799856.9041,0
"HR","DE",2011,18.1829718073334,0,21014.7388041606,0.823,0,23.4871481396023,0.296,42541.5310884096,0.933,0.666444370329191,799856.9041,0
"HR","DE",2012,18.4972107999158,0,21397.4867786553,0.825,0,23.614175945023,0.272,43359.6148271723,0.935,0.647922360255497,799856.9041,0
"HR","DE",2013,19.6789064720269,0,22081.0977857438,0.829,0,23.6697732365105,0.276,44993.8927459315,0.934,0.651083007152643,799856.9041,2
"HR","DE",2014,21.6435601515532,0,22325.0765880566,0.836,0,23.5159677266314,0.268,47011.5510935131,0.936,0.644730572726691,799856.9041,6
"HR","DE",2015,20.0482264549948,0,23301.2728639377,0.84,0,24.342019332453,0.272,47609.7810045816,0.938,0.647922360255497,799856.9041,3
"HR","DE",2016,21.5967750147378,0,25210.9829651516,0.841,0,23.9478369006474,0.252,50579.6839299266,0.941,0.631635959765638,799856.9041,2
"HR","DE",2017,21.7549448443434,0,27154.0846858541,0.845,0,24.0785391396411,0.22,53071.4555699913,0.943,0.603681073679769,799856.9041,1
"HR","DE",2018,21.8837673834353,0,28877.2382842567,0.848,0,24.1827272986322,0.22,55235.366304833,0.946,0.603681073679769,799856.9041,9
"HR","DE",2019,21.9321980868305,0,30543.9337537029,0.85,0,31.8943338160733,0.208,55652.8874913932,0.948,0.592499213681474,799856.9041,6
"HR","DE",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,31.3210361031904,0.208,54844.5459733622,0.949785435993905,0.592499213681474,799856.9041,4
"HR","DK",2009,17.2648447700222,0,20149.5095665253,0.812,0,22.6653295137331,0.052,40331.4068810678,0.913,0.373251115681725,1328536.168,0
"HR","DK",2010,17.8469183892677,0,19967.213732615,0.816,0,22.6815076579005,0.076,43003.0545921155,0.917,0.423582358425489,1328536.168,0
"HR","DK",2011,18.1829718073334,0,21014.7388041606,0.823,0,22.5566716977301,0.056,44403.3848413929,0.929,0.382586236554478,1328536.168,0
"HR","DK",2012,18.4972107999158,0,21397.4867786553,0.825,0,23.0438028371936,0.056,44803.9682421214,0.932,0.382586236554478,1328536.168,1
"HR","DK",2013,19.6789064720269,0,22081.0977857438,0.829,0,22.9774510957577,0.076,46726.8541437832,0.934,0.423582358425489,1328536.168,0
"HR","DK",2014,21.6435601515532,0,22325.0765880566,0.836,0,22.9138558249956,0.076,47901.4473627066,0.935,0.423582358425489,1328536.168,1
"HR","DK",2015,20.0482264549948,0,23301.2728639377,0.84,0,23.1143252187357,0.076,49045.3391904109,0.933,0.423582358425489,1328536.168,0
"HR","DK",2016,21.5967750147378,0,25210.9829651516,0.841,0,23.3111592547497,0.044,51976.0057060956,0.935,0.353034833532606,1328536.168,0
"HR","DK",2017,21.7549448443434,0,27154.0846858541,0.845,0,23.0242850796465,0.044,55356.680780178,0.937,0.353034833532606,1328536.168,0
"HR","DK",2018,21.8837673834353,0,28877.2382842567,0.848,0,23.2830568773443,0.044,57482.9623999067,0.938,0.353034833532606,1328536.168,1
"HR","DK",2019,21.9321980868305,0,30543.9337537029,0.85,0,23.4477721654131,0.044,58700.9746656312,0.94,0.353034833532606,1328536.168,2
"HR","DK",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,23.6090573117275,0.044,60229.9147703017,0.942790840340602,0.353034833532606,1328536.168,1
"HR","EE",2009,17.2648447700222,0,20149.5095665253,0.812,0,21.6516009978396,0,20477.8524315004,0.846,0,1639300.676,0
"HR","EE",2010,17.8469183892677,0,19967.213732615,0.816,0,21.0984771070368,0,21619.4545478307,0.852,0,1639300.676,0
"HR","EE",2011,18.1829718073334,0,21014.7388041606,0.823,0,21.5032421035516,0,24557.2361475947,0.86,0,1639300.676,0
"HR","EE",2012,18.4972107999158,0,21397.4867786553,0.825,0,20.9827813764858,0,25996.0467779508,0.865,0,1639300.676,0
"HR","EE",2013,19.6789064720269,0,22081.0977857438,0.829,0,20.816280788893,0.008,27464.5186781161,0.87,0.2,1639300.676,0
"HR","EE",2014,21.6435601515532,0,22325.0765880566,0.836,0,21.264323478119,0.004,28945.4653303277,0.871,0.15874010519682,1639300.676,0
